date,food_unscaled,food_monthly,isPartial,scale,food
2010-01-01,100,50.0,False,0.5,50.0
2010-01-02,98,50.0,,0.5,49.0
2010-01-03,91,50.0,,0.5,45.5
2010-01-04,90,50.0,,0.5,45.0
2010-01-05,90,50.0,,0.5,45.0
2010-01-06,90,50.0,,0.5,45.0
2010-01-07,88,50.0,,0.5,44.0
2010-01-08,90,50.0,,0.5,45.0
2010-01-09,83,50.0,,0.5,41.5
2010-01-10,90,50.0,,0.5,45.0
2010-01-11,88,50.0,,0.5,44.0
2010-01-12,88,50.0,,0.5,44.0
2010-01-13,99,50.0,,0.5,49.5
2010-01-14,86,50.0,,0.5,43.0
2010-01-15,83,50.0,,0.5,41.5
2010-01-16,81,50.0,,0.5,40.5
2010-01-17,95,50.0,,0.5,47.5
2010-01-18,75,50.0,,0.5,37.5
2010-01-19,86,50.0,,0.5,43.0
2010-01-20,91,50.0,,0.5,45.5
2010-01-21,90,50.0,,0.5,45.0
2010-01-22,85,50.0,,0.5,42.5
2010-01-23,86,50.0,,0.5,43.0
2010-01-24,95,50.0,,0.5,47.5
2010-01-25,89,50.0,,0.5,44.5
2010-01-26,90,50.0,,0.5,45.0
2010-01-27,95,50.0,,0.5,47.5
2010-01-28,85,50.0,,0.5,42.5
2010-01-29,86,50.0,,0.5,43.0
2010-01-30,92,50.0,,0.5,46.0
2010-01-31,89,50.0,,0.5,44.5
2010-02-01,84,50.0,False,0.5,42.0
2010-02-02,91,50.0,,0.5,45.5
2010-02-03,95,50.0,,0.5,47.5
2010-02-04,89,50.0,,0.5,44.5
2010-02-05,88,50.0,,0.5,44.0
2010-02-06,88,50.0,,0.5,44.0
2010-02-07,98,50.0,,0.5,49.0
2010-02-08,83,50.0,,0.5,41.5
2010-02-09,81,50.0,,0.5,40.5
2010-02-10,83,50.0,,0.5,41.5
2010-02-11,88,50.0,,0.5,44.0
2010-02-12,82,50.0,,0.5,41.0
2010-02-13,85,50.0,,0.5,42.5
2010-02-14,94,50.0,,0.5,47.0
2010-02-15,85,50.0,,0.5,42.5
2010-02-16,86,50.0,,0.5,43.0
2010-02-17,88,50.0,,0.5,44.0
2010-02-18,85,50.0,,0.5,42.5
2010-02-19,80,50.0,,0.5,40.0
2010-02-20,84,50.0,,0.5,42.0
2010-02-21,87,50.0,,0.5,43.5
2010-02-22,88,50.0,,0.5,44.0
2010-02-23,85,50.0,,0.5,42.5
2010-02-24,88,50.0,,0.5,44.0
2010-02-25,81,50.0,,0.5,40.5
2010-02-26,84,50.0,,0.5,42.0
2010-02-27,86,50.0,,0.5,43.0
2010-02-28,100,50.0,,0.5,50.0
2010-03-01,89,50.0,False,0.5,44.5
2010-03-02,86,50.0,,0.5,43.0
2010-03-03,82,50.0,,0.5,41.0
2010-03-04,89,50.0,,0.5,44.5
2010-03-05,86,50.0,,0.5,43.0
2010-03-06,79,50.0,,0.5,39.5
2010-03-07,86,50.0,,0.5,43.0
2010-03-08,87,50.0,,0.5,43.5
2010-03-09,89,50.0,,0.5,44.5
2010-03-10,83,50.0,,0.5,41.5
2010-03-11,85,50.0,,0.5,42.5
2010-03-12,86,50.0,,0.5,43.0
2010-03-13,82,50.0,,0.5,41.0
2010-03-14,88,50.0,,0.5,44.0
2010-03-15,89,50.0,,0.5,44.5
2010-03-16,90,50.0,,0.5,45.0
2010-03-17,88,50.0,,0.5,44.0
2010-03-18,75,50.0,,0.5,37.5
2010-03-19,80,50.0,,0.5,40.0
2010-03-20,79,50.0,,0.5,39.5
2010-03-21,92,50.0,,0.5,46.0
2010-03-22,91,50.0,,0.5,45.5
2010-03-23,84,50.0,,0.5,42.0
2010-03-24,89,50.0,,0.5,44.5
2010-03-25,87,50.0,,0.5,43.5
2010-03-26,79,50.0,,0.5,39.5
2010-03-27,83,50.0,,0.5,41.5
2010-03-28,100,50.0,,0.5,50.0
2010-03-29,86,50.0,,0.5,43.0
2010-03-30,86,50.0,,0.5,43.0
2010-03-31,87,50.0,,0.5,43.5
2010-04-01,89,50.0,False,0.5,44.5
2010-04-02,86,50.0,,0.5,43.0
2010-04-03,100,50.0,,0.5,50.0
2010-04-04,96,50.0,,0.5,48.0
2010-04-05,82,50.0,,0.5,41.0
2010-04-06,83,50.0,,0.5,41.5
2010-04-07,87,50.0,,0.5,43.5
2010-04-08,85,50.0,,0.5,42.5
2010-04-09,87,50.0,,0.5,43.5
2010-04-10,85,50.0,,0.5,42.5
2010-04-11,94,50.0,,0.5,47.0
2010-04-12,92,50.0,,0.5,46.0
2010-04-13,92,50.0,,0.5,46.0
2010-04-14,89,50.0,,0.5,44.5
2010-04-15,89,50.0,,0.5,44.5
2010-04-16,85,50.0,,0.5,42.5
2010-04-17,88,50.0,,0.5,44.0
2010-04-18,95,50.0,,0.5,47.5
2010-04-19,92,50.0,,0.5,46.0
2010-04-20,91,50.0,,0.5,45.5
2010-04-21,93,50.0,,0.5,46.5
2010-04-22,93,50.0,,0.5,46.5
2010-04-23,83,50.0,,0.5,41.5
2010-04-24,86,50.0,,0.5,43.0
2010-04-25,88,50.0,,0.5,44.0
2010-04-26,91,50.0,,0.5,45.5
2010-04-27,89,50.0,,0.5,44.5
2010-04-28,89,50.0,,0.5,44.5
2010-04-29,87,50.0,,0.5,43.5
2010-04-30,87,50.0,,0.5,43.5
2010-05-01,85,50.0,False,0.5,42.5
2010-05-02,97,50.0,,0.5,48.5
2010-05-03,97,50.0,,0.5,48.5
2010-05-04,96,50.0,,0.5,48.0
2010-05-05,96,50.0,,0.5,48.0
2010-05-06,94,50.0,,0.5,47.0
2010-05-07,94,50.0,,0.5,47.0
2010-05-08,93,50.0,,0.5,46.5
2010-05-09,91,50.0,,0.5,45.5
2010-05-10,94,50.0,,0.5,47.0
2010-05-11,94,50.0,,0.5,47.0
2010-05-12,98,50.0,,0.5,49.0
2010-05-13,98,50.0,,0.5,49.0
2010-05-14,93,50.0,,0.5,46.5
2010-05-15,91,50.0,,0.5,45.5
2010-05-16,95,50.0,,0.5,47.5
2010-05-17,99,50.0,,0.5,49.5
2010-05-18,100,50.0,,0.5,50.0
2010-05-19,96,50.0,,0.5,48.0
2010-05-20,91,50.0,,0.5,45.5
2010-05-21,89,50.0,,0.5,44.5
2010-05-22,88,50.0,,0.5,44.0
2010-05-23,97,50.0,,0.5,48.5
2010-05-24,91,50.0,,0.5,45.5
2010-05-25,92,50.0,,0.5,46.0
2010-05-26,93,50.0,,0.5,46.5
2010-05-27,86,50.0,,0.5,43.0
2010-05-28,86,50.0,,0.5,43.0
2010-05-29,86,50.0,,0.5,43.0
2010-05-30,84,50.0,,0.5,42.0
2010-05-31,87,50.0,,0.5,43.5
2010-06-01,86,45.0,False,0.45,38.7
2010-06-02,88,45.0,,0.45,39.6
2010-06-03,81,45.0,,0.45,36.45
2010-06-04,88,45.0,,0.45,39.6
2010-06-05,79,45.0,,0.45,35.550000000000004
2010-06-06,94,45.0,,0.45,42.300000000000004
2010-06-07,89,45.0,,0.45,40.050000000000004
2010-06-08,85,45.0,,0.45,38.25
2010-06-09,86,45.0,,0.45,38.7
2010-06-10,83,45.0,,0.45,37.35
2010-06-11,75,45.0,,0.45,33.75
2010-06-12,85,45.0,,0.45,38.25
2010-06-13,100,45.0,,0.45,45.0
2010-06-14,82,45.0,,0.45,36.9
2010-06-15,83,45.0,,0.45,37.35
2010-06-16,86,45.0,,0.45,38.7
2010-06-17,89,45.0,,0.45,40.050000000000004
2010-06-18,72,45.0,,0.45,32.4
2010-06-19,83,45.0,,0.45,37.35
2010-06-20,88,45.0,,0.45,39.6
2010-06-21,86,45.0,,0.45,38.7
2010-06-22,81,45.0,,0.45,36.45
2010-06-23,81,45.0,,0.45,36.45
2010-06-24,80,45.0,,0.45,36.0
2010-06-25,78,45.0,,0.45,35.1
2010-06-26,80,45.0,,0.45,36.0
2010-06-27,81,45.0,,0.45,36.45
2010-06-28,85,45.0,,0.45,38.25
2010-06-29,82,45.0,,0.45,36.9
2010-06-30,78,45.0,,0.45,35.1
2010-07-01,95,46.0,False,0.46,43.7
2010-07-02,90,46.0,,0.46,41.4
