date,invest_unscaled,invest_monthly,isPartial,scale,invest
2010-01-01,33,33.0,False,0.33,10.89
2010-01-02,80,33.0,,0.33,26.400000000000002
2010-01-03,77,33.0,,0.33,25.41
2010-01-04,72,33.0,,0.33,23.76
2010-01-05,73,33.0,,0.33,24.09
2010-01-06,56,33.0,,0.33,18.48
2010-01-07,93,33.0,,0.33,30.69
2010-01-08,46,33.0,,0.33,15.180000000000001
2010-01-09,58,33.0,,0.33,19.14
2010-01-10,75,33.0,,0.33,24.75
2010-01-11,60,33.0,,0.33,19.8
2010-01-12,87,33.0,,0.33,28.71
2010-01-13,33,33.0,,0.33,10.89
2010-01-14,73,33.0,,0.33,24.09
2010-01-15,72,33.0,,0.33,23.76
2010-01-16,32,33.0,,0.33,10.56
2010-01-17,75,33.0,,0.33,24.75
2010-01-18,71,33.0,,0.33,23.43
2010-01-19,57,33.0,,0.33,18.810000000000002
2010-01-20,77,33.0,,0.33,25.41
2010-01-21,100,33.0,,0.33,33.0
2010-01-22,78,33.0,,0.33,25.740000000000002
2010-01-23,41,33.0,,0.33,13.530000000000001
2010-01-24,57,33.0,,0.33,18.810000000000002
2010-01-25,50,33.0,,0.33,16.5
2010-01-26,66,33.0,,0.33,21.78
2010-01-27,63,33.0,,0.33,20.790000000000003
2010-01-28,53,33.0,,0.33,17.490000000000002
2010-01-29,74,33.0,,0.33,24.42
2010-01-30,40,33.0,,0.33,13.200000000000001
2010-01-31,81,33.0,,0.33,26.73
2010-02-01,55,30.0,False,0.3,16.5
2010-02-02,89,30.0,,0.3,26.7
2010-02-03,62,30.0,,0.3,18.599999999999998
2010-02-04,87,30.0,,0.3,26.099999999999998
2010-02-05,58,30.0,,0.3,17.4
2010-02-06,64,30.0,,0.3,19.2
2010-02-07,39,30.0,,0.3,11.7
2010-02-08,100,30.0,,0.3,30.0
2010-02-09,74,30.0,,0.3,22.2
2010-02-10,62,30.0,,0.3,18.599999999999998
2010-02-11,71,30.0,,0.3,21.3
2010-02-12,96,30.0,,0.3,28.799999999999997
2010-02-13,36,30.0,,0.3,10.799999999999999
2010-02-14,29,30.0,,0.3,8.7
2010-02-15,80,30.0,,0.3,24.0
2010-02-16,76,30.0,,0.3,22.8
2010-02-17,76,30.0,,0.3,22.8
2010-02-18,61,30.0,,0.3,18.3
2010-02-19,60,30.0,,0.3,18.0
2010-02-20,80,30.0,,0.3,24.0
2010-02-21,67,30.0,,0.3,20.099999999999998
2010-02-22,63,30.0,,0.3,18.9
2010-02-23,66,30.0,,0.3,19.8
2010-02-24,60,30.0,,0.3,18.0
2010-02-25,69,30.0,,0.3,20.7
2010-02-26,68,30.0,,0.3,20.4
2010-02-27,51,30.0,,0.3,15.299999999999999
2010-02-28,73,30.0,,0.3,21.9
2010-03-01,85,34.0,False,0.34,28.900000000000002
2010-03-02,67,34.0,,0.34,22.78
2010-03-03,65,34.0,,0.34,22.1
2010-03-04,56,34.0,,0.34,19.040000000000003
2010-03-05,71,34.0,,0.34,24.14
2010-03-06,55,34.0,,0.34,18.700000000000003
2010-03-07,62,34.0,,0.34,21.080000000000002
2010-03-08,75,34.0,,0.34,25.500000000000004
2010-03-09,74,34.0,,0.34,25.16
2010-03-10,84,34.0,,0.34,28.560000000000002
2010-03-11,86,34.0,,0.34,29.240000000000002
2010-03-12,66,34.0,,0.34,22.44
2010-03-13,37,34.0,,0.34,12.58
2010-03-14,27,34.0,,0.34,9.180000000000001
2010-03-15,63,34.0,,0.34,21.42
2010-03-16,59,34.0,,0.34,20.060000000000002
2010-03-17,72,34.0,,0.34,24.48
2010-03-18,100,34.0,,0.34,34.0
2010-03-19,73,34.0,,0.34,24.82
2010-03-20,68,34.0,,0.34,23.12
2010-03-21,66,34.0,,0.34,22.44
2010-03-22,88,34.0,,0.34,29.92
2010-03-23,90,34.0,,0.34,30.6
2010-03-24,93,34.0,,0.34,31.62
2010-03-25,48,34.0,,0.34,16.32
2010-03-26,79,34.0,,0.34,26.860000000000003
2010-03-27,79,34.0,,0.34,26.860000000000003
2010-03-28,49,34.0,,0.34,16.66
2010-03-29,74,34.0,,0.34,25.16
2010-03-30,70,34.0,,0.34,23.8
2010-03-31,69,34.0,,0.34,23.46
2010-04-01,65,37.0,False,0.37,24.05
2010-04-02,55,37.0,,0.37,20.35
2010-04-03,30,37.0,,0.37,11.1
2010-04-04,43,37.0,,0.37,15.91
2010-04-05,66,37.0,,0.37,24.419999999999998
2010-04-06,60,37.0,,0.37,22.2
2010-04-07,77,37.0,,0.37,28.49
2010-04-08,100,37.0,,0.37,37.0
2010-04-09,47,37.0,,0.37,17.39
2010-04-10,43,37.0,,0.37,15.91
2010-04-11,71,37.0,,0.37,26.27
2010-04-12,62,37.0,,0.37,22.94
2010-04-13,81,37.0,,0.37,29.97
2010-04-14,87,37.0,,0.37,32.19
2010-04-15,79,37.0,,0.37,29.23
2010-04-16,57,37.0,,0.37,21.09
2010-04-17,62,37.0,,0.37,22.94
2010-04-18,47,37.0,,0.37,17.39
2010-04-19,85,37.0,,0.37,31.45
2010-04-20,59,37.0,,0.37,21.83
2010-04-21,81,37.0,,0.37,29.97
2010-04-22,66,37.0,,0.37,24.419999999999998
2010-04-23,57,37.0,,0.37,21.09
2010-04-24,37,37.0,,0.37,13.69
2010-04-25,18,37.0,,0.37,6.66
2010-04-26,87,37.0,,0.37,32.19
2010-04-27,30,37.0,,0.37,11.1
2010-04-28,92,37.0,,0.37,34.04
2010-04-29,68,37.0,,0.37,25.16
2010-04-30,45,37.0,,0.37,16.65
2010-05-01,61,31.0,False,0.31,18.91
2010-05-02,76,31.0,,0.31,23.56
2010-05-03,84,31.0,,0.31,26.04
2010-05-04,78,31.0,,0.31,24.18
2010-05-05,73,31.0,,0.31,22.63
2010-05-06,78,31.0,,0.31,24.18
2010-05-07,96,31.0,,0.31,29.759999999999998
2010-05-08,49,31.0,,0.31,15.19
2010-05-09,44,31.0,,0.31,13.64
2010-05-10,78,31.0,,0.31,24.18
2010-05-11,75,31.0,,0.31,23.25
2010-05-12,69,31.0,,0.31,21.39
2010-05-13,86,31.0,,0.31,26.66
2010-05-14,62,31.0,,0.31,19.22
2010-05-15,57,31.0,,0.31,17.669999999999998
2010-05-16,47,31.0,,0.31,14.57
2010-05-17,89,31.0,,0.31,27.59
2010-05-18,75,31.0,,0.31,23.25
2010-05-19,61,31.0,,0.31,18.91
2010-05-20,76,31.0,,0.31,23.56
2010-05-21,70,31.0,,0.31,21.7
2010-05-22,47,31.0,,0.31,14.57
2010-05-23,37,31.0,,0.31,11.47
2010-05-24,100,31.0,,0.31,31.0
2010-05-25,88,31.0,,0.31,27.28
2010-05-26,88,31.0,,0.31,27.28
2010-05-27,69,31.0,,0.31,21.39
2010-05-28,88,31.0,,0.31,27.28
2010-05-29,42,31.0,,0.31,13.02
2010-05-30,63,31.0,,0.31,19.53
2010-05-31,66,31.0,,0.31,20.46
2010-06-01,45,30.0,False,0.3,13.5
2010-06-02,75,30.0,,0.3,22.5
2010-06-03,81,30.0,,0.3,24.3
2010-06-04,67,30.0,,0.3,20.099999999999998
2010-06-05,80,30.0,,0.3,24.0
2010-06-06,47,30.0,,0.3,14.1
2010-06-07,63,30.0,,0.3,18.9
2010-06-08,75,30.0,,0.3,22.5
2010-06-09,63,30.0,,0.3,18.9
2010-06-10,60,30.0,,0.3,18.0
2010-06-11,84,30.0,,0.3,25.2
2010-06-12,55,30.0,,0.3,16.5
2010-06-13,56,30.0,,0.3,16.8
2010-06-14,99,30.0,,0.3,29.7
2010-06-15,72,30.0,,0.3,21.599999999999998
2010-06-16,74,30.0,,0.3,22.2
2010-06-17,80,30.0,,0.3,24.0
2010-06-18,100,30.0,,0.3,30.0
2010-06-19,50,30.0,,0.3,15.0
2010-06-20,59,30.0,,0.3,17.7
2010-06-21,47,30.0,,0.3,14.1
2010-06-22,57,30.0,,0.3,17.099999999999998
2010-06-23,40,30.0,,0.3,12.0
2010-06-24,74,30.0,,0.3,22.2
2010-06-25,64,30.0,,0.3,19.2
2010-06-26,96,30.0,,0.3,28.799999999999997
2010-06-27,35,30.0,,0.3,10.5
2010-06-28,91,30.0,,0.3,27.3
2010-06-29,80,30.0,,0.3,24.0
2010-06-30,68,30.0,,0.3,20.4
2010-07-01,85,28.0,False,0.28,23.8
2010-07-02,60,28.0,,0.28,16.8
2010-07-03,40,28.0,,0.28,11.200000000000001
2010-07-04,53,28.0,,0.28,14.840000000000002
2010-07-05,100,28.0,,0.28,28.000000000000004
2010-07-06,61,28.0,,0.28,17.080000000000002
2010-07-07,77,28.0,,0.28,21.560000000000002
2010-07-08,60,28.0,,0.28,16.8
2010-07-09,54,28.0,,0.28,15.120000000000001
2010-07-10,46,28.0,,0.28,12.88
2010-07-11,35,28.0,,0.28,9.8
2010-07-12,74,28.0,,0.28,20.720000000000002
2010-07-13,68,28.0,,0.28,19.040000000000003
2010-07-14,67,28.0,,0.28,18.76
2010-07-15,83,28.0,,0.28,23.240000000000002
2010-07-16,81,28.0,,0.28,22.680000000000003
2010-07-17,40,28.0,,0.28,11.200000000000001
2010-07-18,56,28.0,,0.28,15.680000000000001
2010-07-19,84,28.0,,0.28,23.520000000000003
2010-07-20,83,28.0,,0.28,23.240000000000002
2010-07-21,86,28.0,,0.28,24.080000000000002
2010-07-22,97,28.0,,0.28,27.160000000000004
2010-07-23,54,28.0,,0.28,15.120000000000001
2010-07-24,59,28.0,,0.28,16.520000000000003
2010-07-25,55,28.0,,0.28,15.400000000000002
2010-07-26,63,28.0,,0.28,17.64
2010-07-27,78,28.0,,0.28,21.840000000000003
2010-07-28,79,28.0,,0.28,22.12
2010-07-29,76,28.0,,0.28,21.28
2010-07-30,64,28.0,,0.28,17.92
2010-07-31,43,28.0,,0.28,12.040000000000001
2010-08-01,100,26.0,False,0.26,26.0
2010-08-02,78,26.0,,0.26,20.28
2010-08-03,76,26.0,,0.26,19.76
2010-08-04,61,26.0,,0.26,15.860000000000001
2010-08-05,62,26.0,,0.26,16.12
2010-08-06,61,26.0,,0.26,15.860000000000001
2010-08-07,81,26.0,,0.26,21.060000000000002
2010-08-08,58,26.0,,0.26,15.08
2010-08-09,76,26.0,,0.26,19.76
2010-08-10,44,26.0,,0.26,11.440000000000001
2010-08-11,65,26.0,,0.26,16.900000000000002
2010-08-12,62,26.0,,0.26,16.12
2010-08-13,39,26.0,,0.26,10.14
2010-08-14,63,26.0,,0.26,16.38
2010-08-15,52,26.0,,0.26,13.52
2010-08-16,49,26.0,,0.26,12.74
2010-08-17,32,26.0,,0.26,8.32
2010-08-18,85,26.0,,0.26,22.1
2010-08-19,54,26.0,,0.26,14.040000000000001
2010-08-20,86,26.0,,0.26,22.36
2010-08-21,45,26.0,,0.26,11.700000000000001
2010-08-22,62,26.0,,0.26,16.12
2010-08-23,100,26.0,,0.26,26.0
2010-08-24,71,26.0,,0.26,18.46
2010-08-25,76,26.0,,0.26,19.76
2010-08-26,81,26.0,,0.26,21.060000000000002
2010-08-27,80,26.0,,0.26,20.8
2010-08-28,56,26.0,,0.26,14.56
2010-08-29,60,26.0,,0.26,15.600000000000001
2010-08-30,67,26.0,,0.26,17.42
2010-08-31,84,26.0,,0.26,21.84
2010-09-01,67,31.0,False,0.31,20.77
2010-09-02,71,31.0,,0.31,22.01
2010-09-03,64,31.0,,0.31,19.84
2010-09-04,46,31.0,,0.31,14.26
2010-09-05,38,31.0,,0.31,11.78
2010-09-06,55,31.0,,0.31,17.05
2010-09-07,58,31.0,,0.31,17.98
2010-09-08,74,31.0,,0.31,22.94
2010-09-09,72,31.0,,0.31,22.32
2010-09-10,41,31.0,,0.31,12.709999999999999
2010-09-11,62,31.0,,0.31,19.22
2010-09-12,50,31.0,,0.31,15.5
2010-09-13,77,31.0,,0.31,23.87
2010-09-14,98,31.0,,0.31,30.38
2010-09-15,80,31.0,,0.31,24.8
2010-09-16,70,31.0,,0.31,21.7
2010-09-17,59,31.0,,0.31,18.29
2010-09-18,40,31.0,,0.31,12.4
2010-09-19,49,31.0,,0.31,15.19
2010-09-20,60,31.0,,0.31,18.6
2010-09-21,100,31.0,,0.31,31.0
2010-09-22,56,31.0,,0.31,17.36
2010-09-23,71,31.0,,0.31,22.01
2010-09-24,73,31.0,,0.31,22.63
2010-09-25,56,31.0,,0.31,17.36
2010-09-26,68,31.0,,0.31,21.08
2010-09-27,87,31.0,,0.31,26.97
2010-09-28,63,31.0,,0.31,19.53
2010-09-29,77,31.0,,0.31,23.87
2010-09-30,81,31.0,,0.31,25.11
2010-10-01,83,33.0,False,0.33,27.39
2010-10-02,57,33.0,,0.33,18.810000000000002
2010-10-03,56,33.0,,0.33,18.48
2010-10-04,84,33.0,,0.33,27.720000000000002
2010-10-05,89,33.0,,0.33,29.37
2010-10-06,100,33.0,,0.33,33.0
2010-10-07,69,33.0,,0.33,22.77
2010-10-08,61,33.0,,0.33,20.130000000000003
2010-10-09,40,33.0,,0.33,13.200000000000001
2010-10-10,58,33.0,,0.33,19.14
2010-10-11,78,33.0,,0.33,25.740000000000002
2010-10-12,86,33.0,,0.33,28.380000000000003
2010-10-13,80,33.0,,0.33,26.400000000000002
2010-10-14,96,33.0,,0.33,31.68
2010-10-15,70,33.0,,0.33,23.1
2010-10-16,36,33.0,,0.33,11.88
2010-10-17,82,33.0,,0.33,27.060000000000002
2010-10-18,87,33.0,,0.33,28.71
2010-10-19,92,33.0,,0.33,30.360000000000003
2010-10-20,80,33.0,,0.33,26.400000000000002
2010-10-21,72,33.0,,0.33,23.76
2010-10-22,49,33.0,,0.33,16.17
2010-10-23,39,33.0,,0.33,12.870000000000001
2010-10-24,25,33.0,,0.33,8.25
2010-10-25,91,33.0,,0.33,30.03
2010-10-26,68,33.0,,0.33,22.44
2010-10-27,64,33.0,,0.33,21.12
2010-10-28,74,33.0,,0.33,24.42
2010-10-29,60,33.0,,0.33,19.8
2010-10-30,26,33.0,,0.33,8.58
2010-10-31,14,33.0,,0.33,4.62
2010-11-01,91,33.0,False,0.33,30.03
2010-11-02,75,33.0,,0.33,24.75
2010-11-03,71,33.0,,0.33,23.43
2010-11-04,98,33.0,,0.33,32.34
2010-11-05,78,33.0,,0.33,25.740000000000002
2010-11-06,64,33.0,,0.33,21.12
2010-11-07,63,33.0,,0.33,20.790000000000003
2010-11-08,56,33.0,,0.33,18.48
2010-11-09,100,33.0,,0.33,33.0
2010-11-10,88,33.0,,0.33,29.040000000000003
2010-11-11,51,33.0,,0.33,16.830000000000002
2010-11-12,82,33.0,,0.33,27.060000000000002
2010-11-13,74,33.0,,0.33,24.42
2010-11-14,79,33.0,,0.33,26.07
2010-11-15,81,33.0,,0.33,26.73
2010-11-16,61,33.0,,0.33,20.130000000000003
2010-11-17,83,33.0,,0.33,27.39
2010-11-18,81,33.0,,0.33,26.73
2010-11-19,82,33.0,,0.33,27.060000000000002
2010-11-20,43,33.0,,0.33,14.190000000000001
2010-11-21,44,33.0,,0.33,14.520000000000001
2010-11-22,78,33.0,,0.33,25.740000000000002
2010-11-23,95,33.0,,0.33,31.35
2010-11-24,77,33.0,,0.33,25.41
2010-11-25,35,33.0,,0.33,11.55
2010-11-26,74,33.0,,0.33,24.42
2010-11-27,69,33.0,,0.33,22.77
2010-11-28,24,33.0,,0.33,7.92
2010-11-29,77,33.0,,0.33,25.41
2010-11-30,89,33.0,,0.33,29.37
2010-12-01,86,29.0,False,0.29,24.939999999999998
2010-12-02,92,29.0,,0.29,26.68
2010-12-03,100,29.0,,0.29,28.999999999999996
2010-12-04,60,29.0,,0.29,17.4
2010-12-05,51,29.0,,0.29,14.79
2010-12-06,84,29.0,,0.29,24.36
2010-12-07,73,29.0,,0.29,21.169999999999998
2010-12-08,91,29.0,,0.29,26.389999999999997
2010-12-09,91,29.0,,0.29,26.389999999999997
2010-12-10,77,29.0,,0.29,22.33
2010-12-11,64,29.0,,0.29,18.56
2010-12-12,71,29.0,,0.29,20.59
2010-12-13,93,29.0,,0.29,26.97
2010-12-14,90,29.0,,0.29,26.099999999999998
2010-12-15,91,29.0,,0.29,26.389999999999997
2010-12-16,73,29.0,,0.29,21.169999999999998
2010-12-17,80,29.0,,0.29,23.2
2010-12-18,63,29.0,,0.29,18.27
2010-12-19,38,29.0,,0.29,11.02
2010-12-20,74,29.0,,0.29,21.459999999999997
2010-12-21,85,29.0,,0.29,24.65
2010-12-22,73,29.0,,0.29,21.169999999999998
2010-12-23,53,29.0,,0.29,15.37
2010-12-24,42,29.0,,0.29,12.18
2010-12-25,47,29.0,,0.29,13.629999999999999
2010-12-26,62,29.0,,0.29,17.98
2010-12-27,77,29.0,,0.29,22.33
2010-12-28,76,29.0,,0.29,22.04
2010-12-29,84,29.0,,0.29,24.36
2010-12-30,92,29.0,,0.29,26.68
2010-12-31,67,29.0,,0.29,19.43
2011-01-01,72,35.0,False,0.35,25.2
2011-01-02,65,35.0,,0.35,22.75
2011-01-03,95,35.0,,0.35,33.25
2011-01-04,77,35.0,,0.35,26.95
2011-01-05,100,35.0,,0.35,35.0
2011-01-06,80,35.0,,0.35,28.0
2011-01-07,70,35.0,,0.35,24.5
2011-01-08,82,35.0,,0.35,28.7
2011-01-09,86,35.0,,0.35,30.099999999999998
2011-01-10,64,35.0,,0.35,22.4
2011-01-11,87,35.0,,0.35,30.45
2011-01-12,85,35.0,,0.35,29.749999999999996
2011-01-13,81,35.0,,0.35,28.349999999999998
2011-01-14,70,35.0,,0.35,24.5
2011-01-15,52,35.0,,0.35,18.2
2011-01-16,59,35.0,,0.35,20.65
2011-01-17,81,35.0,,0.35,28.349999999999998
2011-01-18,76,35.0,,0.35,26.599999999999998
2011-01-19,77,35.0,,0.35,26.95
2011-01-20,82,35.0,,0.35,28.7
2011-01-21,84,35.0,,0.35,29.4
2011-01-22,61,35.0,,0.35,21.349999999999998
2011-01-23,63,35.0,,0.35,22.049999999999997
2011-01-24,81,35.0,,0.35,28.349999999999998
2011-01-25,94,35.0,,0.35,32.9
2011-01-26,80,35.0,,0.35,28.0
2011-01-27,71,35.0,,0.35,24.849999999999998
2011-01-28,91,35.0,,0.35,31.849999999999998
2011-01-29,66,35.0,,0.35,23.099999999999998
2011-01-30,79,35.0,,0.35,27.65
2011-01-31,80,35.0,,0.35,28.0
2011-02-01,89,38.0,False,0.38,33.82
2011-02-02,60,38.0,,0.38,22.8
2011-02-03,81,38.0,,0.38,30.78
2011-02-04,53,38.0,,0.38,20.14
2011-02-05,54,38.0,,0.38,20.52
2011-02-06,63,38.0,,0.38,23.94
2011-02-07,97,38.0,,0.38,36.86
2011-02-08,84,38.0,,0.38,31.92
2011-02-09,85,38.0,,0.38,32.3
2011-02-10,68,38.0,,0.38,25.84
2011-02-11,80,38.0,,0.38,30.4
2011-02-12,65,38.0,,0.38,24.7
2011-02-13,57,38.0,,0.38,21.66
2011-02-14,88,38.0,,0.38,33.44
2011-02-15,73,38.0,,0.38,27.740000000000002
2011-02-16,76,38.0,,0.38,28.88
2011-02-17,100,38.0,,0.38,38.0
2011-02-18,65,38.0,,0.38,24.7
2011-02-19,76,38.0,,0.38,28.88
2011-02-20,74,38.0,,0.38,28.12
2011-02-21,75,38.0,,0.38,28.5
2011-02-22,90,38.0,,0.38,34.2
2011-02-23,95,38.0,,0.38,36.1
2011-02-24,61,38.0,,0.38,23.18
2011-02-25,74,38.0,,0.38,28.12
2011-02-26,76,38.0,,0.38,28.88
2011-02-27,89,38.0,,0.38,33.82
2011-02-28,70,38.0,,0.38,26.6
2011-03-01,99,39.0,False,0.39,38.61
2011-03-02,83,39.0,,0.39,32.370000000000005
2011-03-03,76,39.0,,0.39,29.64
2011-03-04,85,39.0,,0.39,33.15
2011-03-05,59,39.0,,0.39,23.01
2011-03-06,77,39.0,,0.39,30.03
2011-03-07,84,39.0,,0.39,32.76
2011-03-08,88,39.0,,0.39,34.32
2011-03-09,94,39.0,,0.39,36.660000000000004
2011-03-10,98,39.0,,0.39,38.22
2011-03-11,93,39.0,,0.39,36.27
2011-03-12,55,39.0,,0.39,21.45
2011-03-13,41,39.0,,0.39,15.99
2011-03-14,100,39.0,,0.39,39.0
2011-03-15,84,39.0,,0.39,32.76
2011-03-16,66,39.0,,0.39,25.740000000000002
2011-03-17,92,39.0,,0.39,35.88
2011-03-18,60,39.0,,0.39,23.400000000000002
2011-03-19,60,39.0,,0.39,23.400000000000002
2011-03-20,52,39.0,,0.39,20.28
2011-03-21,78,39.0,,0.39,30.42
2011-03-22,78,39.0,,0.39,30.42
2011-03-23,82,39.0,,0.39,31.98
2011-03-24,77,39.0,,0.39,30.03
2011-03-25,72,39.0,,0.39,28.080000000000002
2011-03-26,64,39.0,,0.39,24.96
2011-03-27,55,39.0,,0.39,21.45
2011-03-28,83,39.0,,0.39,32.370000000000005
2011-03-29,79,39.0,,0.39,30.810000000000002
2011-03-30,77,39.0,,0.39,30.03
2011-03-31,85,39.0,,0.39,33.15
2011-04-01,80,37.0,False,0.37,29.6
2011-04-02,69,37.0,,0.37,25.53
2011-04-03,69,37.0,,0.37,25.53
2011-04-04,90,37.0,,0.37,33.3
2011-04-05,77,37.0,,0.37,28.49
2011-04-06,68,37.0,,0.37,25.16
2011-04-07,66,37.0,,0.37,24.419999999999998
2011-04-08,78,37.0,,0.37,28.86
2011-04-09,66,37.0,,0.37,24.419999999999998
2011-04-10,65,37.0,,0.37,24.05
2011-04-11,92,37.0,,0.37,34.04
2011-04-12,78,37.0,,0.37,28.86
2011-04-13,67,37.0,,0.37,24.79
2011-04-14,60,37.0,,0.37,22.2
2011-04-15,79,37.0,,0.37,29.23
2011-04-16,72,37.0,,0.37,26.64
2011-04-17,67,37.0,,0.37,24.79
2011-04-18,61,37.0,,0.37,22.57
2011-04-19,79,37.0,,0.37,29.23
2011-04-20,72,37.0,,0.37,26.64
2011-04-21,72,37.0,,0.37,26.64
2011-04-22,67,37.0,,0.37,24.79
2011-04-23,54,37.0,,0.37,19.98
2011-04-24,93,37.0,,0.37,34.41
2011-04-25,91,37.0,,0.37,33.67
2011-04-26,100,37.0,,0.37,37.0
2011-04-27,83,37.0,,0.37,30.71
2011-04-28,65,37.0,,0.37,24.05
2011-04-29,54,37.0,,0.37,19.98
2011-04-30,58,37.0,,0.37,21.46
2011-05-01,63,31.0,False,0.31,19.53
2011-05-02,81,31.0,,0.31,25.11
2011-05-03,70,31.0,,0.31,21.7
2011-05-04,67,31.0,,0.31,20.77
2011-05-05,73,31.0,,0.31,22.63
2011-05-06,84,31.0,,0.31,26.04
2011-05-07,51,31.0,,0.31,15.81
2011-05-08,71,31.0,,0.31,22.01
2011-05-09,94,31.0,,0.31,29.14
2011-05-10,100,31.0,,0.31,31.0
2011-05-11,80,31.0,,0.31,24.8
2011-05-12,76,31.0,,0.31,23.56
2011-05-13,56,31.0,,0.31,17.36
2011-05-14,59,31.0,,0.31,18.29
2011-05-15,59,31.0,,0.31,18.29
2011-05-16,80,31.0,,0.31,24.8
2011-05-17,74,31.0,,0.31,22.94
2011-05-18,55,31.0,,0.31,17.05
2011-05-19,75,31.0,,0.31,23.25
2011-05-20,74,31.0,,0.31,22.94
2011-05-21,51,31.0,,0.31,15.81
2011-05-22,49,31.0,,0.31,15.19
2011-05-23,57,31.0,,0.31,17.669999999999998
2011-05-24,79,31.0,,0.31,24.49
