date,color_unscaled,color_monthly,isPartial,scale,color
2013-04-22,98,76.0,,0.76,74.48
2013-04-23,99,76.0,,0.76,75.24
2013-04-24,99,76.0,,0.76,75.24
2013-04-25,99,76.0,,0.76,75.24
2013-04-26,97,76.0,,0.76,73.72
2013-04-27,94,76.0,,0.76,71.44
2013-04-28,99,76.0,,0.76,75.24
2013-04-29,99,76.0,,0.76,75.24
2013-04-30,100,76.0,,0.76,76.0
2013-05-01,96,77.0,False,0.77,73.92
2013-05-02,96,77.0,,0.77,73.92
2013-05-03,93,77.0,,0.77,71.61
2013-05-04,94,77.0,,0.77,72.38
2013-05-05,96,77.0,,0.77,73.92
2013-05-06,94,77.0,,0.77,72.38
2013-05-07,90,77.0,,0.77,69.3
2013-05-08,95,77.0,,0.77,73.15
2013-05-09,97,77.0,,0.77,74.69
2013-05-10,94,77.0,,0.77,72.38
2013-05-11,100,77.0,,0.77,77.0
2013-05-12,94,77.0,,0.77,72.38
2013-05-13,87,77.0,,0.77,66.99
2013-05-14,93,77.0,,0.77,71.61
2013-05-15,92,77.0,,0.77,70.84
2013-05-16,91,77.0,,0.77,70.07000000000001
2013-05-17,86,77.0,,0.77,66.22
2013-05-18,89,77.0,,0.77,68.53
2013-05-19,92,77.0,,0.77,70.84
2013-05-20,86,77.0,,0.77,66.22
2013-05-21,89,77.0,,0.77,68.53
2013-05-22,93,77.0,,0.77,71.61
2013-05-23,93,77.0,,0.77,71.61
2013-05-24,87,77.0,,0.77,66.99
2013-05-25,90,77.0,,0.77,69.3
2013-05-26,92,77.0,,0.77,70.84
2013-05-27,98,77.0,,0.77,75.46000000000001
2013-05-28,89,77.0,,0.77,68.53
2013-05-29,93,77.0,,0.77,71.61
2013-05-30,94,77.0,,0.77,72.38
2013-05-31,88,77.0,,0.77,67.76
2013-06-01,90,73.0,False,0.73,65.7
2013-06-02,98,73.0,,0.73,71.53999999999999
2013-06-03,96,73.0,,0.73,70.08
2013-06-04,100,73.0,,0.73,73.0
2013-06-05,98,73.0,,0.73,71.53999999999999
2013-06-06,96,73.0,,0.73,70.08
2013-06-07,98,73.0,,0.73,71.53999999999999
2013-06-08,94,73.0,,0.73,68.62
2013-06-09,99,73.0,,0.73,72.27
2013-06-10,97,73.0,,0.73,70.81
2013-06-11,97,73.0,,0.73,70.81
2013-06-12,99,73.0,,0.73,72.27
2013-06-13,94,73.0,,0.73,68.62
2013-06-14,96,73.0,,0.73,70.08
2013-06-15,95,73.0,,0.73,69.35
2013-06-16,95,73.0,,0.73,69.35
2013-06-17,92,73.0,,0.73,67.16
2013-06-18,93,73.0,,0.73,67.89
2013-06-19,92,73.0,,0.73,67.16
2013-06-20,100,73.0,,0.73,73.0
2013-06-21,96,73.0,,0.73,70.08
2013-06-22,93,73.0,,0.73,67.89
2013-06-23,91,73.0,,0.73,66.42999999999999
2013-06-24,96,73.0,,0.73,70.08
2013-06-25,99,73.0,,0.73,72.27
2013-06-26,90,73.0,,0.73,65.7
2013-06-27,94,73.0,,0.73,68.62
2013-06-28,91,73.0,,0.73,66.42999999999999
2013-06-29,96,73.0,,0.73,70.08
2013-06-30,93,73.0,,0.73,67.89
2013-07-01,90,71.0,False,0.71,63.9
2013-07-02,97,71.0,,0.71,68.86999999999999
2013-07-03,96,71.0,,0.71,68.16
2013-07-04,89,71.0,,0.71,63.19
2013-07-05,85,71.0,,0.71,60.349999999999994
2013-07-06,97,71.0,,0.71,68.86999999999999
2013-07-07,95,71.0,,0.71,67.45
2013-07-08,91,71.0,,0.71,64.61
2013-07-09,95,71.0,,0.71,67.45
2013-07-10,93,71.0,,0.71,66.03
2013-07-11,97,71.0,,0.71,68.86999999999999
2013-07-12,97,71.0,,0.71,68.86999999999999
2013-07-13,99,71.0,,0.71,70.28999999999999
2013-07-14,98,71.0,,0.71,69.58
2013-07-15,98,71.0,,0.71,69.58
2013-07-16,93,71.0,,0.71,66.03
2013-07-17,93,71.0,,0.71,66.03
2013-07-18,98,71.0,,0.71,69.58
2013-07-19,99,71.0,,0.71,70.28999999999999
2013-07-20,100,71.0,,0.71,71.0
2013-07-21,95,71.0,,0.71,67.45
2013-07-22,94,71.0,,0.71,66.74
2013-07-23,98,71.0,,0.71,69.58
2013-07-24,97,71.0,,0.71,68.86999999999999
2013-07-25,96,71.0,,0.71,68.16
2013-07-26,96,71.0,,0.71,68.16
2013-07-27,97,71.0,,0.71,68.86999999999999
2013-07-28,98,71.0,,0.71,69.58
2013-07-29,97,71.0,,0.71,68.86999999999999
2013-07-30,99,71.0,,0.71,70.28999999999999
2013-07-31,99,71.0,,0.71,70.28999999999999
2013-08-01,94,72.0,False,0.72,67.67999999999999
2013-08-02,91,72.0,,0.72,65.52
2013-08-03,99,72.0,,0.72,71.28
2013-08-04,93,72.0,,0.72,66.96
2013-08-05,91,72.0,,0.72,65.52
2013-08-06,93,72.0,,0.72,66.96
2013-08-07,100,72.0,,0.72,72.0
2013-08-08,99,72.0,,0.72,71.28
2013-08-09,93,72.0,,0.72,66.96
2013-08-10,99,72.0,,0.72,71.28
2013-08-11,96,72.0,,0.72,69.12
2013-08-12,91,72.0,,0.72,65.52
2013-08-13,95,72.0,,0.72,68.39999999999999
2013-08-14,99,72.0,,0.72,71.28
2013-08-15,96,72.0,,0.72,69.12
2013-08-16,98,72.0,,0.72,70.56
2013-08-17,97,72.0,,0.72,69.84
2013-08-18,95,72.0,,0.72,68.39999999999999
2013-08-19,91,72.0,,0.72,65.52
2013-08-20,96,72.0,,0.72,69.12
2013-08-21,98,72.0,,0.72,70.56
2013-08-22,95,72.0,,0.72,68.39999999999999
2013-08-23,97,72.0,,0.72,69.84
2013-08-24,97,72.0,,0.72,69.84
2013-08-25,99,72.0,,0.72,71.28
2013-08-26,88,72.0,,0.72,63.36
2013-08-27,95,72.0,,0.72,68.39999999999999
2013-08-28,94,72.0,,0.72,67.67999999999999
2013-08-29,98,72.0,,0.72,70.56
2013-08-30,95,72.0,,0.72,68.39999999999999
2013-08-31,92,72.0,,0.72,66.24
2013-09-01,81,77.0,False,0.77,62.370000000000005
2013-09-02,87,77.0,,0.77,66.99
2013-09-03,85,77.0,,0.77,65.45
2013-09-04,88,77.0,,0.77,67.76
2013-09-05,92,77.0,,0.77,70.84
2013-09-06,93,77.0,,0.77,71.61
2013-09-07,89,77.0,,0.77,68.53
2013-09-08,89,77.0,,0.77,68.53
2013-09-09,91,77.0,,0.77,70.07000000000001
2013-09-10,89,77.0,,0.77,68.53
2013-09-11,93,77.0,,0.77,71.61
2013-09-12,94,77.0,,0.77,72.38
2013-09-13,90,77.0,,0.77,69.3
2013-09-14,87,77.0,,0.77,66.99
2013-09-15,89,77.0,,0.77,68.53
2013-09-16,87,77.0,,0.77,66.99
2013-09-17,91,77.0,,0.77,70.07000000000001
2013-09-18,93,77.0,,0.77,71.61
2013-09-19,100,77.0,,0.77,77.0
2013-09-20,99,77.0,,0.77,76.23
2013-09-21,96,77.0,,0.77,73.92
2013-09-22,95,77.0,,0.77,73.15
2013-09-23,93,77.0,,0.77,71.61
2013-09-24,91,77.0,,0.77,70.07000000000001
2013-09-25,97,77.0,,0.77,74.69
2013-09-26,95,77.0,,0.77,73.15
2013-09-27,93,77.0,,0.77,71.61
2013-09-28,88,77.0,,0.77,67.76
2013-09-29,90,77.0,,0.77,69.3
2013-09-30,89,77.0,,0.77,68.53
2013-10-01,90,78.0,False,0.78,70.2
2013-10-02,93,78.0,,0.78,72.54
2013-10-03,91,78.0,,0.78,70.98
2013-10-04,92,78.0,,0.78,71.76
2013-10-05,90,78.0,,0.78,70.2
2013-10-06,86,78.0,,0.78,67.08
2013-10-07,95,78.0,,0.78,74.10000000000001
2013-10-08,97,78.0,,0.78,75.66
2013-10-09,92,78.0,,0.78,71.76
2013-10-10,91,78.0,,0.78,70.98
2013-10-11,87,78.0,,0.78,67.86
2013-10-12,88,78.0,,0.78,68.64
2013-10-13,88,78.0,,0.78,68.64
2013-10-14,93,78.0,,0.78,72.54
2013-10-15,93,78.0,,0.78,72.54
2013-10-16,90,78.0,,0.78,70.2
2013-10-17,98,78.0,,0.78,76.44
2013-10-18,95,78.0,,0.78,74.10000000000001
2013-10-19,89,78.0,,0.78,69.42
2013-10-20,94,78.0,,0.78,73.32000000000001
2013-10-21,89,78.0,,0.78,69.42
2013-10-22,91,78.0,,0.78,70.98
2013-10-23,100,78.0,,0.78,78.0
2013-10-24,98,78.0,,0.78,76.44
2013-10-25,94,78.0,,0.78,73.32000000000001
2013-10-26,99,78.0,,0.78,77.22
2013-10-27,91,78.0,,0.78,70.98
2013-10-28,93,78.0,,0.78,72.54
2013-10-29,91,78.0,,0.78,70.98
2013-10-30,93,78.0,,0.78,72.54
2013-10-31,90,78.0,,0.78,70.2
2013-11-01,94,75.0,False,0.75,70.5
2013-11-02,93,75.0,,0.75,69.75
2013-11-03,97,75.0,,0.75,72.75
2013-11-04,99,75.0,,0.75,74.25
2013-11-05,95,75.0,,0.75,71.25
2013-11-06,98,75.0,,0.75,73.5
2013-11-07,99,75.0,,0.75,74.25
2013-11-08,96,75.0,,0.75,72.0
2013-11-09,93,75.0,,0.75,69.75
2013-11-10,99,75.0,,0.75,74.25
2013-11-11,97,75.0,,0.75,72.75
2013-11-12,99,75.0,,0.75,74.25
2013-11-13,100,75.0,,0.75,75.0
2013-11-14,99,75.0,,0.75,74.25
2013-11-15,94,75.0,,0.75,70.5
2013-11-16,92,75.0,,0.75,69.0
2013-11-17,96,75.0,,0.75,72.0
2013-11-18,97,75.0,,0.75,72.75
2013-11-19,98,75.0,,0.75,73.5
2013-11-20,98,75.0,,0.75,73.5
2013-11-21,99,75.0,,0.75,74.25
2013-11-22,93,75.0,,0.75,69.75
2013-11-23,89,75.0,,0.75,66.75
2013-11-24,92,75.0,,0.75,69.0
2013-11-25,92,75.0,,0.75,69.0
2013-11-26,96,75.0,,0.75,72.0
2013-11-27,86,75.0,,0.75,64.5
2013-11-28,76,75.0,,0.75,57.0
2013-11-29,82,75.0,,0.75,61.5
2013-11-30,85,75.0,,0.75,63.75
2013-12-01,86,69.0,False,0.69,59.339999999999996
2013-12-02,90,69.0,,0.69,62.099999999999994
2013-12-03,100,69.0,,0.69,69.0
2013-12-04,97,69.0,,0.69,66.92999999999999
2013-12-05,100,69.0,,0.69,69.0
2013-12-06,96,69.0,,0.69,66.24
2013-12-07,90,69.0,,0.69,62.099999999999994
2013-12-08,97,69.0,,0.69,66.92999999999999
2013-12-09,92,69.0,,0.69,63.48
2013-12-10,93,69.0,,0.69,64.17
2013-12-11,97,69.0,,0.69,66.92999999999999
2013-12-12,96,69.0,,0.69,66.24
2013-12-13,92,69.0,,0.69,63.48
2013-12-14,90,69.0,,0.69,62.099999999999994
2013-12-15,91,69.0,,0.69,62.78999999999999
2013-12-16,95,69.0,,0.69,65.55
2013-12-17,94,69.0,,0.69,64.86
2013-12-18,92,69.0,,0.69,63.48
2013-12-19,92,69.0,,0.69,63.48
2013-12-20,89,69.0,,0.69,61.41
2013-12-21,87,69.0,,0.69,60.029999999999994
2013-12-22,89,69.0,,0.69,61.41
2013-12-23,86,69.0,,0.69,59.339999999999996
2013-12-24,80,69.0,,0.69,55.199999999999996
2013-12-25,77,69.0,,0.69,53.129999999999995
2013-12-26,88,69.0,,0.69,60.72
2013-12-27,95,69.0,,0.69,65.55
2013-12-28,97,69.0,,0.69,66.92999999999999
2013-12-29,91,69.0,,0.69,62.78999999999999
2013-12-30,88,69.0,,0.69,60.72
2013-12-31,93,69.0,,0.69,64.17
2014-01-01,78,73.0,False,0.73,56.94
2014-01-02,87,73.0,,0.73,63.51
2014-01-03,93,73.0,,0.73,67.89
2014-01-04,91,73.0,,0.73,66.42999999999999
2014-01-05,89,73.0,,0.73,64.97
2014-01-06,85,73.0,,0.73,62.05
2014-01-07,89,73.0,,0.73,64.97
2014-01-08,96,73.0,,0.73,70.08
2014-01-09,95,73.0,,0.73,69.35
2014-01-10,93,73.0,,0.73,67.89
2014-01-11,88,73.0,,0.73,64.24
2014-01-12,93,73.0,,0.73,67.89
2014-01-13,98,73.0,,0.73,71.53999999999999
2014-01-14,93,73.0,,0.73,67.89
2014-01-15,93,73.0,,0.73,67.89
2014-01-16,97,73.0,,0.73,70.81
2014-01-17,91,73.0,,0.73,66.42999999999999
2014-01-18,91,73.0,,0.73,66.42999999999999
2014-01-19,91,73.0,,0.73,66.42999999999999
2014-01-20,98,73.0,,0.73,71.53999999999999
2014-01-21,91,73.0,,0.73,66.42999999999999
2014-01-22,95,73.0,,0.73,69.35
2014-01-23,99,73.0,,0.73,72.27
2014-01-24,94,73.0,,0.73,68.62
2014-01-25,98,73.0,,0.73,71.53999999999999
2014-01-26,100,73.0,,0.73,73.0
2014-01-27,92,73.0,,0.73,67.16
2014-01-28,97,73.0,,0.73,70.81
2014-01-29,94,73.0,,0.73,68.62
2014-01-30,97,73.0,,0.73,70.81
2014-01-31,99,73.0,,0.73,72.27
2014-02-01,94,76.0,False,0.76,71.44
2014-02-02,94,76.0,,0.76,71.44
2014-02-03,86,76.0,,0.76,65.36
2014-02-04,98,76.0,,0.76,74.48
2014-02-05,96,76.0,,0.76,72.96000000000001
2014-02-06,96,76.0,,0.76,72.96000000000001
2014-02-07,98,76.0,,0.76,74.48
2014-02-08,94,76.0,,0.76,71.44
2014-02-09,96,76.0,,0.76,72.96000000000001
2014-02-10,97,76.0,,0.76,73.72
2014-02-11,91,76.0,,0.76,69.16
2014-02-12,92,76.0,,0.76,69.92
2014-02-13,94,76.0,,0.76,71.44
2014-02-14,90,76.0,,0.76,68.4
2014-02-15,90,76.0,,0.76,68.4
2014-02-16,93,76.0,,0.76,70.68
2014-02-17,96,76.0,,0.76,72.96000000000001
2014-02-18,98,76.0,,0.76,74.48
2014-02-19,94,76.0,,0.76,71.44
2014-02-20,96,76.0,,0.76,72.96000000000001
2014-02-21,96,76.0,,0.76,72.96000000000001
2014-02-22,94,76.0,,0.76,71.44
2014-02-23,94,76.0,,0.76,71.44
2014-02-24,98,76.0,,0.76,74.48
2014-02-25,100,76.0,,0.76,76.0
2014-02-26,97,76.0,,0.76,73.72
2014-02-27,98,76.0,,0.76,74.48
2014-02-28,99,76.0,,0.76,75.24
2014-03-01,96,78.0,False,0.78,74.88
2014-03-02,97,78.0,,0.78,75.66
2014-03-03,94,78.0,,0.78,73.32000000000001
2014-03-04,92,78.0,,0.78,71.76
2014-03-05,96,78.0,,0.78,74.88
2014-03-06,97,78.0,,0.78,75.66
2014-03-07,94,78.0,,0.78,73.32000000000001
2014-03-08,93,78.0,,0.78,72.54
2014-03-09,93,78.0,,0.78,72.54
2014-03-10,92,78.0,,0.78,71.76
2014-03-11,95,78.0,,0.78,74.10000000000001
2014-03-12,97,78.0,,0.78,75.66
2014-03-13,95,78.0,,0.78,74.10000000000001
2014-03-14,96,78.0,,0.78,74.88
2014-03-15,93,78.0,,0.78,72.54
2014-03-16,97,78.0,,0.78,75.66
2014-03-17,95,78.0,,0.78,74.10000000000001
2014-03-18,95,78.0,,0.78,74.10000000000001
2014-03-19,95,78.0,,0.78,74.10000000000001
2014-03-20,96,78.0,,0.78,74.88
2014-03-21,94,78.0,,0.78,73.32000000000001
2014-03-22,91,78.0,,0.78,70.98
2014-03-23,97,78.0,,0.78,75.66
2014-03-24,92,78.0,,0.78,71.76
2014-03-25,98,78.0,,0.78,76.44
2014-03-26,97,78.0,,0.78,75.66
2014-03-27,97,78.0,,0.78,75.66
2014-03-28,98,78.0,,0.78,76.44
2014-03-29,95,78.0,,0.78,74.10000000000001
2014-03-30,94,78.0,,0.78,73.32000000000001
2014-03-31,100,78.0,,0.78,78.0
2014-04-01,93,80.0,False,0.8,74.4
2014-04-02,92,80.0,,0.8,73.60000000000001
2014-04-03,93,80.0,,0.8,74.4
2014-04-04,96,80.0,,0.8,76.80000000000001
2014-04-05,95,80.0,,0.8,76.0
2014-04-06,91,80.0,,0.8,72.8
2014-04-07,93,80.0,,0.8,74.4
2014-04-08,95,80.0,,0.8,76.0
2014-04-09,95,80.0,,0.8,76.0
2014-04-10,95,80.0,,0.8,76.0
2014-04-11,94,80.0,,0.8,75.2
2014-04-12,95,80.0,,0.8,76.0
2014-04-13,90,80.0,,0.8,72.0
2014-04-14,93,80.0,,0.8,74.4
2014-04-15,95,80.0,,0.8,76.0
2014-04-16,94,80.0,,0.8,75.2
