date,profit_unscaled,profit_monthly,isPartial,scale,profit
2010-01-01,59,91.0,False,0.91,53.690000000000005
2010-01-02,43,91.0,,0.91,39.13
2010-01-03,37,91.0,,0.91,33.67
2010-01-04,67,91.0,,0.91,60.97
2010-01-05,85,91.0,,0.91,77.35000000000001
2010-01-06,81,91.0,,0.91,73.71000000000001
2010-01-07,79,91.0,,0.91,71.89
2010-01-08,58,91.0,,0.91,52.78
2010-01-09,58,91.0,,0.91,52.78
2010-01-10,56,91.0,,0.91,50.96
2010-01-11,87,91.0,,0.91,79.17
2010-01-12,81,91.0,,0.91,73.71000000000001
2010-01-13,89,91.0,,0.91,80.99000000000001
2010-01-14,78,91.0,,0.91,70.98
2010-01-15,88,91.0,,0.91,80.08
2010-01-16,65,91.0,,0.91,59.15
2010-01-17,62,91.0,,0.91,56.42
2010-01-18,69,91.0,,0.91,62.79
2010-01-19,70,91.0,,0.91,63.7
2010-01-20,95,91.0,,0.91,86.45
2010-01-21,93,91.0,,0.91,84.63000000000001
2010-01-22,78,91.0,,0.91,70.98
2010-01-23,66,91.0,,0.91,60.06
2010-01-24,72,91.0,,0.91,65.52
2010-01-25,95,91.0,,0.91,86.45
2010-01-26,92,91.0,,0.91,83.72
2010-01-27,83,91.0,,0.91,75.53
2010-01-28,100,91.0,,0.91,91.0
2010-01-29,70,91.0,,0.91,63.7
2010-01-30,64,91.0,,0.91,58.24
2010-01-31,51,91.0,,0.91,46.410000000000004
2010-02-01,85,95.0,False,0.95,80.75
2010-02-02,96,95.0,,0.95,91.19999999999999
2010-02-03,84,95.0,,0.95,79.8
2010-02-04,75,95.0,,0.95,71.25
2010-02-05,69,95.0,,0.95,65.55
2010-02-06,57,95.0,,0.95,54.15
2010-02-07,67,95.0,,0.95,63.65
2010-02-08,86,95.0,,0.95,81.7
2010-02-09,95,95.0,,0.95,90.25
2010-02-10,87,95.0,,0.95,82.64999999999999
2010-02-11,94,95.0,,0.95,89.3
2010-02-12,85,95.0,,0.95,80.75
2010-02-13,50,95.0,,0.95,47.5
2010-02-14,49,95.0,,0.95,46.55
2010-02-15,72,95.0,,0.95,68.39999999999999
2010-02-16,78,95.0,,0.95,74.1
2010-02-17,85,95.0,,0.95,80.75
2010-02-18,83,95.0,,0.95,78.85
2010-02-19,66,95.0,,0.95,62.699999999999996
2010-02-20,58,95.0,,0.95,55.099999999999994
2010-02-21,57,95.0,,0.95,54.15
2010-02-22,100,95.0,,0.95,95.0
2010-02-23,80,95.0,,0.95,76.0
2010-02-24,92,95.0,,0.95,87.39999999999999
2010-02-25,82,95.0,,0.95,77.89999999999999
2010-02-26,78,95.0,,0.95,74.1
2010-02-27,67,95.0,,0.95,63.65
2010-02-28,60,95.0,,0.95,57.0
2010-03-01,99,98.0,False,0.98,97.02
2010-03-02,79,98.0,,0.98,77.42
2010-03-03,85,98.0,,0.98,83.3
2010-03-04,81,98.0,,0.98,79.38
2010-03-05,65,98.0,,0.98,63.699999999999996
2010-03-06,65,98.0,,0.98,63.699999999999996
2010-03-07,66,98.0,,0.98,64.67999999999999
2010-03-08,78,98.0,,0.98,76.44
2010-03-09,85,98.0,,0.98,83.3
2010-03-10,79,98.0,,0.98,77.42
2010-03-11,78,98.0,,0.98,76.44
2010-03-12,71,98.0,,0.98,69.58
2010-03-13,41,98.0,,0.98,40.18
2010-03-14,55,98.0,,0.98,53.9
2010-03-15,76,98.0,,0.98,74.48
2010-03-16,75,98.0,,0.98,73.5
2010-03-17,83,98.0,,0.98,81.34
2010-03-18,74,98.0,,0.98,72.52
2010-03-19,72,98.0,,0.98,70.56
2010-03-20,45,98.0,,0.98,44.1
2010-03-21,52,98.0,,0.98,50.96
2010-03-22,93,98.0,,0.98,91.14
2010-03-23,100,98.0,,0.98,98.0
2010-03-24,75,98.0,,0.98,73.5
2010-03-25,82,98.0,,0.98,80.36
2010-03-26,66,98.0,,0.98,64.67999999999999
2010-03-27,47,98.0,,0.98,46.06
2010-03-28,65,98.0,,0.98,63.699999999999996
2010-03-29,79,98.0,,0.98,77.42
2010-03-30,83,98.0,,0.98,81.34
2010-03-31,78,98.0,,0.98,76.44
2010-04-01,65,96.0,False,0.96,62.4
2010-04-02,59,96.0,,0.96,56.64
2010-04-03,51,96.0,,0.96,48.96
2010-04-04,37,96.0,,0.96,35.519999999999996
2010-04-05,100,96.0,,0.96,96.0
2010-04-06,79,96.0,,0.96,75.84
2010-04-07,91,96.0,,0.96,87.36
2010-04-08,72,96.0,,0.96,69.12
2010-04-09,65,96.0,,0.96,62.4
2010-04-10,63,96.0,,0.96,60.48
2010-04-11,53,96.0,,0.96,50.879999999999995
2010-04-12,86,96.0,,0.96,82.56
2010-04-13,91,96.0,,0.96,87.36
2010-04-14,69,96.0,,0.96,66.24
2010-04-15,86,96.0,,0.96,82.56
2010-04-16,83,96.0,,0.96,79.67999999999999
2010-04-17,65,96.0,,0.96,62.4
2010-04-18,51,96.0,,0.96,48.96
2010-04-19,66,96.0,,0.96,63.36
2010-04-20,68,96.0,,0.96,65.28
2010-04-21,65,96.0,,0.96,62.4
2010-04-22,84,96.0,,0.96,80.64
2010-04-23,70,96.0,,0.96,67.2
2010-04-24,58,96.0,,0.96,55.68
2010-04-25,54,96.0,,0.96,51.839999999999996
2010-04-26,71,96.0,,0.96,68.16
2010-04-27,84,96.0,,0.96,80.64
2010-04-28,96,96.0,,0.96,92.16
2010-04-29,76,96.0,,0.96,72.96
2010-04-30,70,96.0,,0.96,67.2
2010-05-01,57,95.0,False,0.95,54.15
2010-05-02,63,95.0,,0.95,59.849999999999994
2010-05-03,81,95.0,,0.95,76.95
2010-05-04,88,95.0,,0.95,83.6
2010-05-05,100,95.0,,0.95,95.0
2010-05-06,89,95.0,,0.95,84.55
2010-05-07,69,95.0,,0.95,65.55
2010-05-08,57,95.0,,0.95,54.15
2010-05-09,67,95.0,,0.95,63.65
2010-05-10,88,95.0,,0.95,83.6
2010-05-11,86,95.0,,0.95,81.7
2010-05-12,92,95.0,,0.95,87.39999999999999
2010-05-13,95,95.0,,0.95,90.25
2010-05-14,68,95.0,,0.95,64.6
2010-05-15,53,95.0,,0.95,50.349999999999994
2010-05-16,65,95.0,,0.95,61.75
2010-05-17,81,95.0,,0.95,76.95
2010-05-18,83,95.0,,0.95,78.85
2010-05-19,92,95.0,,0.95,87.39999999999999
2010-05-20,80,95.0,,0.95,76.0
2010-05-21,55,95.0,,0.95,52.25
2010-05-22,65,95.0,,0.95,61.75
2010-05-23,52,95.0,,0.95,49.4
2010-05-24,77,95.0,,0.95,73.14999999999999
2010-05-25,87,95.0,,0.95,82.64999999999999
2010-05-26,85,95.0,,0.95,80.75
2010-05-27,77,95.0,,0.95,73.14999999999999
2010-05-28,65,95.0,,0.95,61.75
2010-05-29,49,95.0,,0.95,46.55
2010-05-30,42,95.0,,0.95,39.9
2010-05-31,55,95.0,,0.95,52.25
2010-06-01,87,85.0,False,0.85,73.95
2010-06-02,83,85.0,,0.85,70.55
2010-06-03,80,85.0,,0.85,68.0
2010-06-04,59,85.0,,0.85,50.15
2010-06-05,63,85.0,,0.85,53.55
2010-06-06,63,85.0,,0.85,53.55
2010-06-07,80,85.0,,0.85,68.0
2010-06-08,79,85.0,,0.85,67.14999999999999
2010-06-09,90,85.0,,0.85,76.5
2010-06-10,94,85.0,,0.85,79.89999999999999
2010-06-11,79,85.0,,0.85,67.14999999999999
2010-06-12,58,85.0,,0.85,49.3
2010-06-13,60,85.0,,0.85,51.0
2010-06-14,87,85.0,,0.85,73.95
2010-06-15,100,85.0,,0.85,85.0
2010-06-16,99,85.0,,0.85,84.14999999999999
2010-06-17,77,85.0,,0.85,65.45
2010-06-18,77,85.0,,0.85,65.45
2010-06-19,50,85.0,,0.85,42.5
2010-06-20,43,85.0,,0.85,36.55
2010-06-21,71,85.0,,0.85,60.35
2010-06-22,87,85.0,,0.85,73.95
2010-06-23,88,85.0,,0.85,74.8
2010-06-24,76,85.0,,0.85,64.6
2010-06-25,78,85.0,,0.85,66.3
2010-06-26,56,85.0,,0.85,47.6
2010-06-27,67,85.0,,0.85,56.949999999999996
2010-06-28,73,85.0,,0.85,62.05
2010-06-29,96,85.0,,0.85,81.6
2010-06-30,85,85.0,,0.85,72.25
2010-07-01,97,77.0,False,0.77,74.69
2010-07-02,75,77.0,,0.77,57.75
2010-07-03,48,77.0,,0.77,36.96
2010-07-04,53,77.0,,0.77,40.81
2010-07-05,47,77.0,,0.77,36.19
2010-07-06,90,77.0,,0.77,69.3
2010-07-07,83,77.0,,0.77,63.910000000000004
2010-07-08,73,77.0,,0.77,56.21
2010-07-09,74,77.0,,0.77,56.980000000000004
2010-07-10,46,77.0,,0.77,35.42
2010-07-11,47,77.0,,0.77,36.19
2010-07-12,88,77.0,,0.77,67.76
2010-07-13,96,77.0,,0.77,73.92
2010-07-14,85,77.0,,0.77,65.45
2010-07-15,86,77.0,,0.77,66.22
2010-07-16,76,77.0,,0.77,58.52
2010-07-17,58,77.0,,0.77,44.660000000000004
2010-07-18,57,77.0,,0.77,43.89
2010-07-19,89,77.0,,0.77,68.53
2010-07-20,95,77.0,,0.77,73.15
2010-07-21,91,77.0,,0.77,70.07000000000001
2010-07-22,73,77.0,,0.77,56.21
2010-07-23,78,77.0,,0.77,60.06
2010-07-24,69,77.0,,0.77,53.13
2010-07-25,62,77.0,,0.77,47.74
2010-07-26,77,77.0,,0.77,59.29
2010-07-27,79,77.0,,0.77,60.83
2010-07-28,100,77.0,,0.77,77.0
2010-07-29,79,77.0,,0.77,60.83
2010-07-30,81,77.0,,0.77,62.370000000000005
2010-07-31,58,77.0,,0.77,44.660000000000004
2010-08-01,59,81.0,False,0.81,47.790000000000006
2010-08-02,75,81.0,,0.81,60.75000000000001
2010-08-03,81,81.0,,0.81,65.61
2010-08-04,86,81.0,,0.81,69.66000000000001
2010-08-05,84,81.0,,0.81,68.04
2010-08-06,68,81.0,,0.81,55.080000000000005
2010-08-07,61,81.0,,0.81,49.410000000000004
2010-08-08,50,81.0,,0.81,40.5
2010-08-09,78,81.0,,0.81,63.18000000000001
2010-08-10,90,81.0,,0.81,72.9
2010-08-11,80,81.0,,0.81,64.80000000000001
2010-08-12,89,81.0,,0.81,72.09
2010-08-13,67,81.0,,0.81,54.27
2010-08-14,48,81.0,,0.81,38.88
2010-08-15,55,81.0,,0.81,44.550000000000004
2010-08-16,77,81.0,,0.81,62.370000000000005
2010-08-17,75,81.0,,0.81,60.75000000000001
2010-08-18,80,81.0,,0.81,64.80000000000001
2010-08-19,90,81.0,,0.81,72.9
2010-08-20,74,81.0,,0.81,59.940000000000005
2010-08-21,49,81.0,,0.81,39.690000000000005
2010-08-22,46,81.0,,0.81,37.260000000000005
2010-08-23,80,81.0,,0.81,64.80000000000001
2010-08-24,80,81.0,,0.81,64.80000000000001
2010-08-25,100,81.0,,0.81,81.0
2010-08-26,79,81.0,,0.81,63.99
2010-08-27,75,81.0,,0.81,60.75000000000001
2010-08-28,57,81.0,,0.81,46.17
2010-08-29,48,81.0,,0.81,38.88
2010-08-30,84,81.0,,0.81,68.04
2010-08-31,81,81.0,,0.81,65.61
2010-09-01,81,85.0,False,0.85,68.85
2010-09-02,82,85.0,,0.85,69.7
2010-09-03,64,85.0,,0.85,54.4
2010-09-04,39,85.0,,0.85,33.15
2010-09-05,47,85.0,,0.85,39.949999999999996
2010-09-06,56,85.0,,0.85,47.6
2010-09-07,69,85.0,,0.85,58.65
2010-09-08,80,85.0,,0.85,68.0
2010-09-09,81,85.0,,0.85,68.85
2010-09-10,69,85.0,,0.85,58.65
2010-09-11,50,85.0,,0.85,42.5
2010-09-12,51,85.0,,0.85,43.35
2010-09-13,84,85.0,,0.85,71.39999999999999
2010-09-14,100,85.0,,0.85,85.0
2010-09-15,81,85.0,,0.85,68.85
2010-09-16,79,85.0,,0.85,67.14999999999999
2010-09-17,78,85.0,,0.85,66.3
2010-09-18,47,85.0,,0.85,39.949999999999996
2010-09-19,51,85.0,,0.85,43.35
2010-09-20,80,85.0,,0.85,68.0
2010-09-21,73,85.0,,0.85,62.05
2010-09-22,83,85.0,,0.85,70.55
2010-09-23,84,85.0,,0.85,71.39999999999999
2010-09-24,73,85.0,,0.85,62.05
2010-09-25,52,85.0,,0.85,44.199999999999996
2010-09-26,57,85.0,,0.85,48.449999999999996
2010-09-27,85,85.0,,0.85,72.25
2010-09-28,89,85.0,,0.85,75.64999999999999
2010-09-29,93,85.0,,0.85,79.05
2010-09-30,71,85.0,,0.85,60.35
2010-10-01,66,89.0,False,0.89,58.74
2010-10-02,40,89.0,,0.89,35.6
2010-10-03,51,89.0,,0.89,45.39
2010-10-04,80,89.0,,0.89,71.2
2010-10-05,100,89.0,,0.89,89.0
2010-10-06,82,89.0,,0.89,72.98
2010-10-07,79,89.0,,0.89,70.31
2010-10-08,67,89.0,,0.89,59.63
2010-10-09,49,89.0,,0.89,43.61
2010-10-10,46,89.0,,0.89,40.94
2010-10-11,65,89.0,,0.89,57.85
2010-10-12,80,89.0,,0.89,71.2
2010-10-13,72,89.0,,0.89,64.08
2010-10-14,70,89.0,,0.89,62.300000000000004
2010-10-15,69,89.0,,0.89,61.410000000000004
2010-10-16,49,89.0,,0.89,43.61
2010-10-17,44,89.0,,0.89,39.160000000000004
2010-10-18,80,89.0,,0.89,71.2
2010-10-19,89,89.0,,0.89,79.21000000000001
2010-10-20,85,89.0,,0.89,75.65
2010-10-21,76,89.0,,0.89,67.64
2010-10-22,60,89.0,,0.89,53.4
2010-10-23,49,89.0,,0.89,43.61
2010-10-24,51,89.0,,0.89,45.39
2010-10-25,71,89.0,,0.89,63.19
2010-10-26,84,89.0,,0.89,74.76
2010-10-27,86,89.0,,0.89,76.54
2010-10-28,88,89.0,,0.89,78.32000000000001
2010-10-29,70,89.0,,0.89,62.300000000000004
2010-10-30,45,89.0,,0.89,40.05
2010-10-31,58,89.0,,0.89,51.62
2010-11-01,84,85.0,False,0.85,71.39999999999999
2010-11-02,74,85.0,,0.85,62.9
2010-11-03,69,85.0,,0.85,58.65
2010-11-04,82,85.0,,0.85,69.7
2010-11-05,69,85.0,,0.85,58.65
2010-11-06,42,85.0,,0.85,35.699999999999996
2010-11-07,64,85.0,,0.85,54.4
2010-11-08,83,85.0,,0.85,70.55
2010-11-09,81,85.0,,0.85,68.85
2010-11-10,84,85.0,,0.85,71.39999999999999
2010-11-11,59,85.0,,0.85,50.15
2010-11-12,66,85.0,,0.85,56.1
2010-11-13,56,85.0,,0.85,47.6
2010-11-14,54,85.0,,0.85,45.9
2010-11-15,76,85.0,,0.85,64.6
2010-11-16,81,85.0,,0.85,68.85
2010-11-17,100,85.0,,0.85,85.0
2010-11-18,75,85.0,,0.85,63.75
2010-11-19,61,85.0,,0.85,51.85
2010-11-20,48,85.0,,0.85,40.8
2010-11-21,49,85.0,,0.85,41.65
2010-11-22,71,85.0,,0.85,60.35
2010-11-23,59,85.0,,0.85,50.15
2010-11-24,48,85.0,,0.85,40.8
2010-11-25,33,85.0,,0.85,28.05
2010-11-26,41,85.0,,0.85,34.85
2010-11-27,48,85.0,,0.85,40.8
2010-11-28,52,85.0,,0.85,44.199999999999996
2010-11-29,87,85.0,,0.85,73.95
2010-11-30,78,85.0,,0.85,66.3
2010-12-01,100,72.0,False,0.72,72.0
2010-12-02,75,72.0,,0.72,54.0
2010-12-03,63,72.0,,0.72,45.36
2010-12-04,48,72.0,,0.72,34.56
2010-12-05,75,72.0,,0.72,54.0
2010-12-06,89,72.0,,0.72,64.08
2010-12-07,84,72.0,,0.72,60.48
2010-12-08,69,72.0,,0.72,49.68
2010-12-09,68,72.0,,0.72,48.96
2010-12-10,68,72.0,,0.72,48.96
2010-12-11,49,72.0,,0.72,35.28
2010-12-12,49,72.0,,0.72,35.28
2010-12-13,75,72.0,,0.72,54.0
2010-12-14,70,72.0,,0.72,50.4
2010-12-15,79,72.0,,0.72,56.879999999999995
2010-12-16,71,72.0,,0.72,51.12
2010-12-17,63,72.0,,0.72,45.36
2010-12-18,51,72.0,,0.72,36.72
2010-12-19,43,72.0,,0.72,30.959999999999997
2010-12-20,61,72.0,,0.72,43.92
2010-12-21,61,72.0,,0.72,43.92
2010-12-22,69,72.0,,0.72,49.68
2010-12-23,44,72.0,,0.72,31.68
2010-12-24,27,72.0,,0.72,19.439999999999998
2010-12-25,21,72.0,,0.72,15.12
2010-12-26,26,72.0,,0.72,18.72
2010-12-27,47,72.0,,0.72,33.839999999999996
2010-12-28,50,72.0,,0.72,36.0
2010-12-29,57,72.0,,0.72,41.04
2010-12-30,60,72.0,,0.72,43.199999999999996
2010-12-31,43,72.0,,0.72,30.959999999999997
2011-01-01,33,92.0,False,0.92,30.360000000000003
2011-01-02,49,92.0,,0.92,45.080000000000005
2011-01-03,70,92.0,,0.92,64.4
2011-01-04,77,92.0,,0.92,70.84
2011-01-05,79,92.0,,0.92,72.68
2011-01-06,78,92.0,,0.92,71.76
2011-01-07,57,92.0,,0.92,52.440000000000005
2011-01-08,58,92.0,,0.92,53.36
2011-01-09,44,92.0,,0.92,40.480000000000004
2011-01-10,72,92.0,,0.92,66.24000000000001
2011-01-11,71,92.0,,0.92,65.32000000000001
2011-01-12,77,92.0,,0.92,70.84
2011-01-13,79,92.0,,0.92,72.68
2011-01-14,80,92.0,,0.92,73.60000000000001
2011-01-15,48,92.0,,0.92,44.160000000000004
2011-01-16,53,92.0,,0.92,48.760000000000005
2011-01-17,71,92.0,,0.92,65.32000000000001
2011-01-18,79,92.0,,0.92,72.68
2011-01-19,88,92.0,,0.92,80.96000000000001
2011-01-20,88,92.0,,0.92,80.96000000000001
2011-01-21,64,92.0,,0.92,58.88
2011-01-22,53,92.0,,0.92,48.760000000000005
2011-01-23,58,92.0,,0.92,53.36
2011-01-24,91,92.0,,0.92,83.72
2011-01-25,100,92.0,,0.92,92.0
2011-01-26,97,92.0,,0.92,89.24000000000001
2011-01-27,93,92.0,,0.92,85.56
2011-01-28,87,92.0,,0.92,80.04
2011-01-29,64,92.0,,0.92,58.88
2011-01-30,69,92.0,,0.92,63.480000000000004
2011-01-31,91,92.0,,0.92,83.72
2011-02-01,84,99.0,False,0.99,83.16
2011-02-02,80,99.0,,0.99,79.2
2011-02-03,71,99.0,,0.99,70.29
2011-02-04,74,99.0,,0.99,73.26
2011-02-05,49,99.0,,0.99,48.51
2011-02-06,56,99.0,,0.99,55.44
2011-02-07,83,99.0,,0.99,82.17
2011-02-08,100,99.0,,0.99,99.0
2011-02-09,90,99.0,,0.99,89.1
2011-02-10,87,99.0,,0.99,86.13
2011-02-11,72,99.0,,0.99,71.28
2011-02-12,57,99.0,,0.99,56.43
2011-02-13,49,99.0,,0.99,48.51
2011-02-14,81,99.0,,0.99,80.19
2011-02-15,91,99.0,,0.99,90.09
2011-02-16,79,99.0,,0.99,78.21
2011-02-17,79,99.0,,0.99,78.21
2011-02-18,82,99.0,,0.99,81.17999999999999
2011-02-19,50,99.0,,0.99,49.5
2011-02-20,57,99.0,,0.99,56.43
2011-02-21,72,99.0,,0.99,71.28
2011-02-22,78,99.0,,0.99,77.22
2011-02-23,91,99.0,,0.99,90.09
2011-02-24,91,99.0,,0.99,90.09
2011-02-25,76,99.0,,0.99,75.24
2011-02-26,55,99.0,,0.99,54.45
2011-02-27,59,99.0,,0.99,58.41
2011-02-28,73,99.0,,0.99,72.27
2011-03-01,81,99.0,False,0.99,80.19
2011-03-02,92,99.0,,0.99,91.08
2011-03-03,96,99.0,,0.99,95.03999999999999
2011-03-04,69,99.0,,0.99,68.31
2011-03-05,58,99.0,,0.99,57.42
2011-03-06,59,99.0,,0.99,58.41
2011-03-07,100,99.0,,0.99,99.0
2011-03-08,84,99.0,,0.99,83.16
2011-03-09,97,99.0,,0.99,96.03
2011-03-10,86,99.0,,0.99,85.14
2011-03-11,66,99.0,,0.99,65.34
2011-03-12,58,99.0,,0.99,57.42
2011-03-13,58,99.0,,0.99,57.42
2011-03-14,79,99.0,,0.99,78.21
2011-03-15,73,99.0,,0.99,72.27
2011-03-16,84,99.0,,0.99,83.16
2011-03-17,80,99.0,,0.99,79.2
2011-03-18,63,99.0,,0.99,62.37
2011-03-19,47,99.0,,0.99,46.53
2011-03-20,49,99.0,,0.99,48.51
2011-03-21,81,99.0,,0.99,80.19
2011-03-22,73,99.0,,0.99,72.27
2011-03-23,70,99.0,,0.99,69.3
2011-03-24,92,99.0,,0.99,91.08
2011-03-25,67,99.0,,0.99,66.33
2011-03-26,45,99.0,,0.99,44.55
2011-03-27,56,99.0,,0.99,55.44
2011-03-28,89,99.0,,0.99,88.11
2011-03-29,84,99.0,,0.99,83.16
2011-03-30,79,99.0,,0.99,78.21
2011-03-31,86,99.0,,0.99,85.14
2011-04-01,61,96.0,False,0.96,58.559999999999995
2011-04-02,47,96.0,,0.96,45.12
2011-04-03,65,96.0,,0.96,62.4
2011-04-04,80,96.0,,0.96,76.8
2011-04-05,100,96.0,,0.96,96.0
2011-04-06,90,96.0,,0.96,86.39999999999999
2011-04-07,71,96.0,,0.96,68.16
2011-04-08,75,96.0,,0.96,72.0
2011-04-09,42,96.0,,0.96,40.32
2011-04-10,54,96.0,,0.96,51.839999999999996
2011-04-11,70,96.0,,0.96,67.2
2011-04-12,77,96.0,,0.96,73.92
2011-04-13,87,96.0,,0.96,83.52
2011-04-14,81,96.0,,0.96,77.75999999999999
2011-04-15,61,96.0,,0.96,58.559999999999995
2011-04-16,44,96.0,,0.96,42.239999999999995
2011-04-17,68,96.0,,0.96,65.28
2011-04-18,73,96.0,,0.96,70.08
2011-04-19,82,96.0,,0.96,78.72
2011-04-20,82,96.0,,0.96,78.72
2011-04-21,74,96.0,,0.96,71.03999999999999
2011-04-22,69,96.0,,0.96,66.24
2011-04-23,38,96.0,,0.96,36.48
2011-04-24,61,96.0,,0.96,58.559999999999995
2011-04-25,89,96.0,,0.96,85.44
2011-04-26,98,96.0,,0.96,94.08
2011-04-27,78,96.0,,0.96,74.88
2011-04-28,76,96.0,,0.96,72.96
2011-04-29,52,96.0,,0.96,49.92
2011-04-30,49,96.0,,0.96,47.04
2011-05-01,57,90.0,False,0.9,51.300000000000004
2011-05-02,83,90.0,,0.9,74.7
2011-05-03,87,90.0,,0.9,78.3
2011-05-04,100,90.0,,0.9,90.0
2011-05-05,97,90.0,,0.9,87.3
2011-05-06,74,90.0,,0.9,66.60000000000001
2011-05-07,66,90.0,,0.9,59.4
2011-05-08,60,90.0,,0.9,54.0
2011-05-09,94,90.0,,0.9,84.60000000000001
2011-05-10,95,90.0,,0.9,85.5
2011-05-11,96,90.0,,0.9,86.4
2011-05-12,90,90.0,,0.9,81.0
2011-05-13,85,90.0,,0.9,76.5
2011-05-14,54,90.0,,0.9,48.6
2011-05-15,66,90.0,,0.9,59.4
2011-05-16,85,90.0,,0.9,76.5
2011-05-17,90,90.0,,0.9,81.0
2011-05-18,98,90.0,,0.9,88.2
2011-05-19,79,90.0,,0.9,71.10000000000001
2011-05-20,64,90.0,,0.9,57.6
2011-05-21,49,90.0,,0.9,44.1
2011-05-22,59,90.0,,0.9,53.1
2011-05-23,80,90.0,,0.9,72.0
2011-05-24,89,90.0,,0.9,80.10000000000001
2011-05-25,92,90.0,,0.9,82.8
2011-05-26,73,90.0,,0.9,65.7
2011-05-27,68,90.0,,0.9,61.2
2011-05-28,48,90.0,,0.9,43.2
2011-05-29,42,90.0,,0.9,37.800000000000004
2011-05-30,49,90.0,,0.9,44.1
2011-05-31,81,90.0,,0.9,72.9
2011-06-01,89,82.0,False,0.82,72.97999999999999
2011-06-02,100,82.0,,0.82,82.0
2011-06-03,71,82.0,,0.82,58.22
2011-06-04,39,82.0,,0.82,31.979999999999997
2011-06-05,57,82.0,,0.82,46.739999999999995
2011-06-06,83,82.0,,0.82,68.06
2011-06-07,92,82.0,,0.82,75.44
2011-06-08,99,82.0,,0.82,81.17999999999999
2011-06-09,82,82.0,,0.82,67.24
2011-06-10,56,82.0,,0.82,45.919999999999995
2011-06-11,53,82.0,,0.82,43.46
2011-06-12,46,82.0,,0.82,37.72
2011-06-13,67,82.0,,0.82,54.94
2011-06-14,85,82.0,,0.82,69.7
2011-06-15,97,82.0,,0.82,79.53999999999999
2011-06-16,81,82.0,,0.82,66.42
2011-06-17,61,82.0,,0.82,50.019999999999996
2011-06-18,55,82.0,,0.82,45.099999999999994
2011-06-19,53,82.0,,0.82,43.46
2011-06-20,91,82.0,,0.82,74.61999999999999
2011-06-21,83,82.0,,0.82,68.06
2011-06-22,87,82.0,,0.82,71.33999999999999
2011-06-23,72,82.0,,0.82,59.04
2011-06-24,66,82.0,,0.82,54.12
2011-06-25,46,82.0,,0.82,37.72
2011-06-26,48,82.0,,0.82,39.36
2011-06-27,71,82.0,,0.82,58.22
2011-06-28,70,82.0,,0.82,57.4
2011-06-29,84,82.0,,0.82,68.88
2011-06-30,97,82.0,,0.82,79.53999999999999
2011-07-01,68,82.0,False,0.82,55.76
2011-07-02,52,82.0,,0.82,42.64
2011-07-03,50,82.0,,0.82,41.0
2011-07-04,52,82.0,,0.82,42.64
2011-07-05,90,82.0,,0.82,73.8
2011-07-06,88,82.0,,0.82,72.16
2011-07-07,86,82.0,,0.82,70.52
2011-07-08,76,82.0,,0.82,62.31999999999999
2011-07-09,58,82.0,,0.82,47.559999999999995
2011-07-10,61,82.0,,0.82,50.019999999999996
2011-07-11,98,82.0,,0.82,80.36
2011-07-12,80,82.0,,0.82,65.6
2011-07-13,92,82.0,,0.82,75.44
2011-07-14,76,82.0,,0.82,62.31999999999999
2011-07-15,66,82.0,,0.82,54.12
2011-07-16,47,82.0,,0.82,38.54
2011-07-17,52,82.0,,0.82,42.64
2011-07-18,89,82.0,,0.82,72.97999999999999
2011-07-19,99,82.0,,0.82,81.17999999999999
2011-07-20,83,82.0,,0.82,68.06
2011-07-21,83,82.0,,0.82,68.06
2011-07-22,67,82.0,,0.82,54.94
2011-07-23,52,82.0,,0.82,42.64
2011-07-24,53,82.0,,0.82,43.46
2011-07-25,100,82.0,,0.82,82.0
2011-07-26,89,82.0,,0.82,72.97999999999999
2011-07-27,87,82.0,,0.82,71.33999999999999
2011-07-28,72,82.0,,0.82,59.04
2011-07-29,75,82.0,,0.82,61.49999999999999
2011-07-30,53,82.0,,0.82,43.46
2011-07-31,60,82.0,,0.82,49.199999999999996
2011-08-01,75,80.0,False,0.8,60.0
2011-08-02,98,80.0,,0.8,78.4
2011-08-03,89,80.0,,0.8,71.2
2011-08-04,92,80.0,,0.8,73.60000000000001
2011-08-05,82,80.0,,0.8,65.60000000000001
2011-08-06,69,80.0,,0.8,55.2
2011-08-07,62,80.0,,0.8,49.6
2011-08-08,90,80.0,,0.8,72.0
2011-08-09,95,80.0,,0.8,76.0
2011-08-10,88,80.0,,0.8,70.4
2011-08-11,93,80.0,,0.8,74.4
2011-08-12,73,80.0,,0.8,58.400000000000006
2011-08-13,66,80.0,,0.8,52.800000000000004
2011-08-14,60,80.0,,0.8,48.0
2011-08-15,83,80.0,,0.8,66.4
2011-08-16,84,80.0,,0.8,67.2
2011-08-17,99,80.0,,0.8,79.2
2011-08-18,83,80.0,,0.8,66.4
2011-08-19,79,80.0,,0.8,63.2
2011-08-20,49,80.0,,0.8,39.2
2011-08-21,62,80.0,,0.8,49.6
2011-08-22,81,80.0,,0.8,64.8
2011-08-23,86,80.0,,0.8,68.8
2011-08-24,88,80.0,,0.8,70.4
2011-08-25,93,80.0,,0.8,74.4
2011-08-26,67,80.0,,0.8,53.6
2011-08-27,53,80.0,,0.8,42.400000000000006
2011-08-28,62,80.0,,0.8,49.6
2011-08-29,100,80.0,,0.8,80.0
2011-08-30,90,80.0,,0.8,72.0
2011-08-31,96,80.0,,0.8,76.80000000000001
