date,fine_unscaled,fine_monthly,isPartial,scale,fine
2015-01-17,94,76.0,,0.76,71.44
2015-01-18,91,76.0,,0.76,69.16
2015-01-19,95,76.0,,0.76,72.2
2015-01-20,89,76.0,,0.76,67.64
2015-01-21,92,76.0,,0.76,69.92
2015-01-22,99,76.0,,0.76,75.24
2015-01-23,100,76.0,,0.76,76.0
2015-01-24,94,76.0,,0.76,71.44
2015-01-25,87,76.0,,0.76,66.12
2015-01-26,82,76.0,,0.76,62.32
2015-01-27,91,76.0,,0.76,69.16
2015-01-28,91,76.0,,0.76,69.16
2015-01-29,94,76.0,,0.76,71.44
2015-01-30,98,76.0,,0.76,74.48
2015-01-31,96,76.0,,0.76,72.96000000000001
2015-02-01,88,77.0,False,0.77,67.76
2015-02-02,82,77.0,,0.77,63.14
2015-02-03,87,77.0,,0.77,66.99
2015-02-04,83,77.0,,0.77,63.910000000000004
2015-02-05,92,77.0,,0.77,70.84
2015-02-06,90,77.0,,0.77,69.3
2015-02-07,92,77.0,,0.77,70.84
2015-02-08,91,77.0,,0.77,70.07000000000001
2015-02-09,86,77.0,,0.77,66.22
2015-02-10,98,77.0,,0.77,75.46000000000001
2015-02-11,100,77.0,,0.77,77.0
2015-02-12,89,77.0,,0.77,68.53
2015-02-13,99,77.0,,0.77,76.23
2015-02-14,99,77.0,,0.77,76.23
2015-02-15,90,77.0,,0.77,69.3
2015-02-16,85,77.0,,0.77,65.45
2015-02-17,88,77.0,,0.77,67.76
2015-02-18,89,77.0,,0.77,68.53
2015-02-19,81,77.0,,0.77,62.370000000000005
2015-02-20,80,77.0,,0.77,61.6
2015-02-21,85,77.0,,0.77,65.45
2015-02-22,86,77.0,,0.77,66.22
2015-02-23,93,77.0,,0.77,71.61
2015-02-24,92,77.0,,0.77,70.84
2015-02-25,82,77.0,,0.77,63.14
2015-02-26,85,77.0,,0.77,65.45
2015-02-27,87,77.0,,0.77,66.99
2015-02-28,85,77.0,,0.77,65.45
2015-03-01,88,72.0,False,0.72,63.36
2015-03-02,92,72.0,,0.72,66.24
2015-03-03,96,72.0,,0.72,69.12
2015-03-04,90,72.0,,0.72,64.8
2015-03-05,87,72.0,,0.72,62.64
2015-03-06,95,72.0,,0.72,68.39999999999999
2015-03-07,100,72.0,,0.72,72.0
2015-03-08,98,72.0,,0.72,70.56
2015-03-09,93,72.0,,0.72,66.96
2015-03-10,92,72.0,,0.72,66.24
2015-03-11,88,72.0,,0.72,63.36
2015-03-12,86,72.0,,0.72,61.919999999999995
2015-03-13,87,72.0,,0.72,62.64
2015-03-14,85,72.0,,0.72,61.199999999999996
2015-03-15,95,72.0,,0.72,68.39999999999999
2015-03-16,88,72.0,,0.72,63.36
2015-03-17,92,72.0,,0.72,66.24
2015-03-18,87,72.0,,0.72,62.64
2015-03-19,80,72.0,,0.72,57.599999999999994
2015-03-20,90,72.0,,0.72,64.8
2015-03-21,94,72.0,,0.72,67.67999999999999
2015-03-22,95,72.0,,0.72,68.39999999999999
2015-03-23,87,72.0,,0.72,62.64
2015-03-24,84,72.0,,0.72,60.48
2015-03-25,95,72.0,,0.72,68.39999999999999
2015-03-26,90,72.0,,0.72,64.8
2015-03-27,95,72.0,,0.72,68.39999999999999
2015-03-28,89,72.0,,0.72,64.08
2015-03-29,87,72.0,,0.72,62.64
2015-03-30,91,72.0,,0.72,65.52
2015-03-31,90,72.0,,0.72,64.8
2015-04-01,85,71.0,False,0.71,60.349999999999994
2015-04-02,95,71.0,,0.71,67.45
2015-04-03,91,71.0,,0.71,64.61
2015-04-04,78,71.0,,0.71,55.379999999999995
2015-04-05,85,71.0,,0.71,60.349999999999994
2015-04-06,85,71.0,,0.71,60.349999999999994
2015-04-07,93,71.0,,0.71,66.03
2015-04-08,100,71.0,,0.71,71.0
2015-04-09,86,71.0,,0.71,61.059999999999995
2015-04-10,91,71.0,,0.71,64.61
2015-04-11,84,71.0,,0.71,59.64
2015-04-12,89,71.0,,0.71,63.19
2015-04-13,91,71.0,,0.71,64.61
2015-04-14,89,71.0,,0.71,63.19
2015-04-15,93,71.0,,0.71,66.03
2015-04-16,87,71.0,,0.71,61.769999999999996
2015-04-17,91,71.0,,0.71,64.61
2015-04-18,94,71.0,,0.71,66.74
2015-04-19,84,71.0,,0.71,59.64
2015-04-20,90,71.0,,0.71,63.9
2015-04-21,95,71.0,,0.71,67.45
2015-04-22,95,71.0,,0.71,67.45
2015-04-23,98,71.0,,0.71,69.58
2015-04-24,89,71.0,,0.71,63.19
2015-04-25,89,71.0,,0.71,63.19
2015-04-26,81,71.0,,0.71,57.51
2015-04-27,84,71.0,,0.71,59.64
2015-04-28,81,71.0,,0.71,57.51
2015-04-29,99,71.0,,0.71,70.28999999999999
2015-04-30,86,71.0,,0.71,61.059999999999995
2015-05-01,96,75.0,False,0.75,72.0
2015-05-02,94,75.0,,0.75,70.5
2015-05-03,79,75.0,,0.75,59.25
2015-05-04,93,75.0,,0.75,69.75
2015-05-05,85,75.0,,0.75,63.75
2015-05-06,95,75.0,,0.75,71.25
2015-05-07,95,75.0,,0.75,71.25
2015-05-08,90,75.0,,0.75,67.5
2015-05-09,89,75.0,,0.75,66.75
2015-05-10,87,75.0,,0.75,65.25
2015-05-11,86,75.0,,0.75,64.5
2015-05-12,94,75.0,,0.75,70.5
2015-05-13,89,75.0,,0.75,66.75
2015-05-14,91,75.0,,0.75,68.25
2015-05-15,93,75.0,,0.75,69.75
2015-05-16,86,75.0,,0.75,64.5
2015-05-17,93,75.0,,0.75,69.75
2015-05-18,94,75.0,,0.75,70.5
2015-05-19,89,75.0,,0.75,66.75
2015-05-20,85,75.0,,0.75,63.75
2015-05-21,93,75.0,,0.75,69.75
2015-05-22,96,75.0,,0.75,72.0
2015-05-23,96,75.0,,0.75,72.0
2015-05-24,85,75.0,,0.75,63.75
2015-05-25,89,75.0,,0.75,66.75
2015-05-26,94,75.0,,0.75,70.5
2015-05-27,95,75.0,,0.75,71.25
2015-05-28,94,75.0,,0.75,70.5
2015-05-29,89,75.0,,0.75,66.75
2015-05-30,100,75.0,,0.75,75.0
2015-05-31,88,75.0,,0.75,66.0
2015-06-01,81,73.0,False,0.73,59.129999999999995
2015-06-02,85,73.0,,0.73,62.05
2015-06-03,95,73.0,,0.73,69.35
2015-06-04,89,73.0,,0.73,64.97
2015-06-05,100,73.0,,0.73,73.0
2015-06-06,91,73.0,,0.73,66.42999999999999
2015-06-07,89,73.0,,0.73,64.97
2015-06-08,82,73.0,,0.73,59.86
2015-06-09,88,73.0,,0.73,64.24
2015-06-10,88,73.0,,0.73,64.24
2015-06-11,89,73.0,,0.73,64.97
2015-06-12,87,73.0,,0.73,63.51
2015-06-13,79,73.0,,0.73,57.67
2015-06-14,94,73.0,,0.73,68.62
2015-06-15,89,73.0,,0.73,64.97
2015-06-16,83,73.0,,0.73,60.589999999999996
2015-06-17,90,73.0,,0.73,65.7
2015-06-18,90,73.0,,0.73,65.7
2015-06-19,94,73.0,,0.73,68.62
2015-06-20,93,73.0,,0.73,67.89
2015-06-21,83,73.0,,0.73,60.589999999999996
2015-06-22,77,73.0,,0.73,56.21
2015-06-23,86,73.0,,0.73,62.78
2015-06-24,91,73.0,,0.73,66.42999999999999
2015-06-25,86,73.0,,0.73,62.78
2015-06-26,86,73.0,,0.73,62.78
2015-06-27,94,73.0,,0.73,68.62
2015-06-28,98,73.0,,0.73,71.53999999999999
2015-06-29,98,73.0,,0.73,71.53999999999999
2015-06-30,83,73.0,,0.73,60.589999999999996
2015-07-01,90,74.0,False,0.74,66.6
2015-07-02,87,74.0,,0.74,64.38
2015-07-03,90,74.0,,0.74,66.6
2015-07-04,88,74.0,,0.74,65.12
2015-07-05,90,74.0,,0.74,66.6
2015-07-06,85,74.0,,0.74,62.9
2015-07-07,88,74.0,,0.74,65.12
2015-07-08,85,74.0,,0.74,62.9
2015-07-09,90,74.0,,0.74,66.6
2015-07-10,96,74.0,,0.74,71.03999999999999
2015-07-11,93,74.0,,0.74,68.82
2015-07-12,88,74.0,,0.74,65.12
2015-07-13,93,74.0,,0.74,68.82
2015-07-14,89,74.0,,0.74,65.86
2015-07-15,87,74.0,,0.74,64.38
2015-07-16,84,74.0,,0.74,62.16
2015-07-17,94,74.0,,0.74,69.56
2015-07-18,93,74.0,,0.74,68.82
2015-07-19,91,74.0,,0.74,67.34
2015-07-20,97,74.0,,0.74,71.78
2015-07-21,89,74.0,,0.74,65.86
2015-07-22,100,74.0,,0.74,74.0
2015-07-23,92,74.0,,0.74,68.08
2015-07-24,89,74.0,,0.74,65.86
2015-07-25,94,74.0,,0.74,69.56
2015-07-26,90,74.0,,0.74,66.6
2015-07-27,100,74.0,,0.74,74.0
2015-07-28,91,74.0,,0.74,67.34
2015-07-29,86,74.0,,0.74,63.64
2015-07-30,91,74.0,,0.74,67.34
2015-07-31,92,74.0,,0.74,68.08
2015-08-01,82,76.0,False,0.76,62.32
2015-08-02,91,76.0,,0.76,69.16
2015-08-03,76,76.0,,0.76,57.76
2015-08-04,92,76.0,,0.76,69.92
2015-08-05,82,76.0,,0.76,62.32
2015-08-06,78,76.0,,0.76,59.28
2015-08-07,82,76.0,,0.76,62.32
2015-08-08,100,76.0,,0.76,76.0
2015-08-09,92,76.0,,0.76,69.92
2015-08-10,87,76.0,,0.76,66.12
2015-08-11,96,76.0,,0.76,72.96000000000001
2015-08-12,80,76.0,,0.76,60.8
2015-08-13,88,76.0,,0.76,66.88
2015-08-14,86,76.0,,0.76,65.36
2015-08-15,77,76.0,,0.76,58.52
2015-08-16,90,76.0,,0.76,68.4
2015-08-17,90,76.0,,0.76,68.4
2015-08-18,93,76.0,,0.76,70.68
2015-08-19,85,76.0,,0.76,64.6
2015-08-20,93,76.0,,0.76,70.68
2015-08-21,94,76.0,,0.76,71.44
2015-08-22,91,76.0,,0.76,69.16
2015-08-23,85,76.0,,0.76,64.6
2015-08-24,86,76.0,,0.76,65.36
2015-08-25,88,76.0,,0.76,66.88
2015-08-26,82,76.0,,0.76,62.32
2015-08-27,92,76.0,,0.76,69.92
2015-08-28,92,76.0,,0.76,69.92
2015-08-29,89,76.0,,0.76,67.64
2015-08-30,90,76.0,,0.76,68.4
2015-08-31,78,76.0,,0.76,59.28
2015-09-01,86,77.0,False,0.77,66.22
2015-09-02,89,77.0,,0.77,68.53
2015-09-03,81,77.0,,0.77,62.370000000000005
2015-09-04,90,77.0,,0.77,69.3
2015-09-05,90,77.0,,0.77,69.3
2015-09-06,100,77.0,,0.77,77.0
2015-09-07,90,77.0,,0.77,69.3
2015-09-08,82,77.0,,0.77,63.14
2015-09-09,97,77.0,,0.77,74.69
2015-09-10,89,77.0,,0.77,68.53
2015-09-11,80,77.0,,0.77,61.6
2015-09-12,86,77.0,,0.77,66.22
2015-09-13,71,77.0,,0.77,54.67
2015-09-14,83,77.0,,0.77,63.910000000000004
2015-09-15,83,77.0,,0.77,63.910000000000004
2015-09-16,83,77.0,,0.77,63.910000000000004
2015-09-17,91,77.0,,0.77,70.07000000000001
2015-09-18,79,77.0,,0.77,60.83
2015-09-19,84,77.0,,0.77,64.68
2015-09-20,83,77.0,,0.77,63.910000000000004
2015-09-21,91,77.0,,0.77,70.07000000000001
2015-09-22,90,77.0,,0.77,69.3
2015-09-23,85,77.0,,0.77,65.45
2015-09-24,91,77.0,,0.77,70.07000000000001
2015-09-25,80,77.0,,0.77,61.6
2015-09-26,87,77.0,,0.77,66.99
2015-09-27,79,77.0,,0.77,60.83
2015-09-28,80,77.0,,0.77,61.6
2015-09-29,91,77.0,,0.77,70.07000000000001
2015-09-30,81,77.0,,0.77,62.370000000000005
2015-10-01,92,74.0,False,0.74,68.08
2015-10-02,92,74.0,,0.74,68.08
2015-10-03,83,74.0,,0.74,61.42
2015-10-04,97,74.0,,0.74,71.78
2015-10-05,92,74.0,,0.74,68.08
2015-10-06,100,74.0,,0.74,74.0
2015-10-07,94,74.0,,0.74,69.56
2015-10-08,99,74.0,,0.74,73.26
2015-10-09,89,74.0,,0.74,65.86
2015-10-10,97,74.0,,0.74,71.78
2015-10-11,86,74.0,,0.74,63.64
2015-10-12,92,74.0,,0.74,68.08
2015-10-13,93,74.0,,0.74,68.82
2015-10-14,91,74.0,,0.74,67.34
2015-10-15,87,74.0,,0.74,64.38
2015-10-16,93,74.0,,0.74,68.82
2015-10-17,86,74.0,,0.74,63.64
2015-10-18,87,74.0,,0.74,64.38
2015-10-19,90,74.0,,0.74,66.6
2015-10-20,94,74.0,,0.74,69.56
2015-10-21,86,74.0,,0.74,63.64
2015-10-22,91,74.0,,0.74,67.34
2015-10-23,93,74.0,,0.74,68.82
2015-10-24,86,74.0,,0.74,63.64
2015-10-25,78,74.0,,0.74,57.72
2015-10-26,93,74.0,,0.74,68.82
2015-10-27,83,74.0,,0.74,61.42
2015-10-28,87,74.0,,0.74,64.38
2015-10-29,95,74.0,,0.74,70.3
2015-10-30,88,74.0,,0.74,65.12
2015-10-31,80,74.0,,0.74,59.2
2015-11-01,82,73.0,False,0.73,59.86
2015-11-02,97,73.0,,0.73,70.81
2015-11-03,94,73.0,,0.73,68.62
2015-11-04,93,73.0,,0.73,67.89
2015-11-05,93,73.0,,0.73,67.89
2015-11-06,92,73.0,,0.73,67.16
2015-11-07,100,73.0,,0.73,73.0
2015-11-08,90,73.0,,0.73,65.7
2015-11-09,94,73.0,,0.73,68.62
2015-11-10,88,73.0,,0.73,64.24
2015-11-11,97,73.0,,0.73,70.81
2015-11-12,92,73.0,,0.73,67.16
2015-11-13,94,73.0,,0.73,68.62
2015-11-14,93,73.0,,0.73,67.89
2015-11-15,82,73.0,,0.73,59.86
2015-11-16,92,73.0,,0.73,67.16
2015-11-17,89,73.0,,0.73,64.97
2015-11-18,94,73.0,,0.73,68.62
2015-11-19,87,73.0,,0.73,63.51
2015-11-20,94,73.0,,0.73,68.62
2015-11-21,87,73.0,,0.73,63.51
2015-11-22,86,73.0,,0.73,62.78
2015-11-23,92,73.0,,0.73,67.16
2015-11-24,91,73.0,,0.73,66.42999999999999
2015-11-25,98,73.0,,0.73,71.53999999999999
2015-11-26,86,73.0,,0.73,62.78
2015-11-27,80,73.0,,0.73,58.4
2015-11-28,91,73.0,,0.73,66.42999999999999
2015-11-29,86,73.0,,0.73,62.78
2015-11-30,87,73.0,,0.73,63.51
2015-12-01,98,80.0,False,0.8,78.4
2015-12-02,93,80.0,,0.8,74.4
2015-12-03,85,80.0,,0.8,68.0
2015-12-04,87,80.0,,0.8,69.60000000000001
2015-12-05,95,80.0,,0.8,76.0
2015-12-06,93,80.0,,0.8,74.4
2015-12-07,99,80.0,,0.8,79.2
2015-12-08,90,80.0,,0.8,72.0
